# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.76858 2.4894 1836 1728.13 0.249982
1000 2.84511 2.48351 1784.73 1728.75 0.249892
1500 2.84043 2.47853 1784.33 1729.94 0.24972
2000 2.78955 2.46785 1812.34 1731.69 0.249467
2500 2.80296 2.43537 1797.35 1734 0.249135
3000 2.78866 2.46495 1798.64 1736.85 0.248727
3500 2.75846 2.45995 1808.71 1740.25 0.248241
4000 2.76796 2.44031 1791.43 1744.21 0.247677
4500 2.7481 2.41866 1791.8 1748.73 0.247036
5000 2.74661 2.34154 1779.1 1753.8 0.246323
5500 2.74579 2.41196 1764.32 1759.37 0.245543
6000 2.76969 2.3404 1732.48 1765.46 0.244696
6500 2.77432 2.23964 1712.25 1772.03 0.243789
7000 2.71562 2.3025 1731.87 1779.03 0.242829
7500 2.73289 2.26205 1701.31 1786.45 0.241821
8000 2.65781 2.25567 1729.52 1794.26 0.240768
8500 2.69138 2.15893 1687.05 1802.44 0.239675
9000 2.64979 2.20546 1692.04 1810.94 0.238551
9500 2.6338 2.17194 1680.22 1819.72 0.2374
10000 2.58589 2.17381 1688.63 1828.73 0.23623
10500 2.56193 2.17399 1681.32 1837.93 0.235047
11000 2.58357 2.09101 1644.3 1847.27 0.233859
11500 2.573 2.04276 1628.17 1856.71 0.232671
12000 2.51646 2.04637 1641.7 1866.18 0.23149
12500 2.54159 2.05952 1602.17 1875.66 0.230319
13000 2.48207 2.05318 1617.77 1885.11 0.229165
13500 2.50057 1.95685 1583.83 1894.47 0.228033
14000 2.48277 1.91849 1573.65 1903.69 0.226928
14500 2.44074 1.87619 1579.85 1912.75 0.225853
15000 2.41026 1.87016 1578.87 1921.62 0.224811
15500 2.38544 1.88251 1575.01 1930.27 0.223803
16000 2.4246 1.83873 1530.07 1938.7 0.22283
16500 2.38576 1.73066 1537.08 1946.89 0.221892
17000 2.35269 1.73915 1540.65 1954.8 0.220994
17500 2.32399 1.79739 1541.69 1962.46 0.220132
18000 2.35145 1.8163 1506.41 1969.9 0.2193
18500 2.35349 1.78038 1488.28 1977.16 0.218495
19000 2.34681 1.74047 1476.51 1984.22 0.217718
19500 2.32696 1.73965 1473.84 1991.07 0.216969
20000 2.31219 1.72159 1468.03 1997.74 0.216245
20500 2.26025 1.67684 1487.02 2004.24 0.215544
21000 2.21818 1.69569 1500.16 2010.55 0.214867
21500 2.24999 1.6278 1466.14 2016.68 0.214213
22000 2.2243 1.67229 1469.29 2022.65 0.213581
