# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.31175 2.20589 1743.6 1727.96 0.250005
1000 2.36086 2.17731 1711.84 1727.78 0.250032
1500 2.36602 2.17598 1708.22 1727.41 0.250085
2000 2.34713 2.2391 1719.9 1726.89 0.250161
2500 2.32806 2.23243 1731.53 1726.29 0.250247
3000 2.33327 2.22437 1726.96 1725.62 0.250345
3500 2.3799 2.22781 1695.44 1724.83 0.25046
4000 2.38238 2.19359 1692.28 1723.92 0.250592
4500 2.34897 2.18021 1712.07 1722.92 0.250737
5000 2.32849 2.23313 1722.97 1721.77 0.250904
5500 2.29025 2.16326 1745.82 1720.46 0.251096
6000 2.33839 2.21396 1712.39 1718.92 0.25132
6500 2.30689 2.28635 1730.56 1717.24 0.251566
7000 2.3413 2.20978 1706.12 1715.53 0.251817
7500 2.31955 2.18486 1717.81 1713.71 0.252084
8000 2.30348 2.15671 1725.9 1711.7 0.252381
8500 2.28134 2.30622 1737.64 1709.48 0.252708
9000 2.29496 2.28233 1726.95 1707.19 0.253047
9500 2.31831 2.24966 1710.06 1704.89 0.253389
10000 2.20898 2.29391 1778.85 1702.58 0.253733
10500 2.28177 2.31226 1729.96 1700.21 0.254087
11000 2.27825 2.2824 1730.61 1697.83 0.254442
11500 2.24269 2.27777 1752.13 1695.46 0.254798
12000 2.23168 2.26146 1758.02 1693.06 0.255159
12500 2.19503 2.34121 1780.51 1690.63 0.255526
13000 2.24897 2.35705 1744.55 1688.22 0.255891
13500 2.23999 2.32118 1749.58 1685.89 0.256245
14000 2.21785 2.31871 1762.87 1683.62 0.25659
14500 2.21207 2.2601 1765.81 1681.39 0.256931
15000 2.26685 2.28037 1729.38 1679.11 0.257279
15500 2.22183 2.37461 1757.49 1676.84 0.257627
16000 2.21929 2.22832 1758.68 1674.65 0.257964
16500 2.23148 2.265 1749.76 1672.44 0.258305
17000 2.20142 2.30234 1768.49 1670.18 0.258655
17500 2.17956 2.3447 1782.04 1667.92 0.259005
18000 2.2327 2.30781 1746.88 1665.73 0.259345
18500 2.19099 2.36698 1772.86 1663.57 0.259682
19000 2.21296 2.30803 1757.61 1661.49 0.260007
19500 2.18242 2.28589 1776.03 1659.44 0.260329
20000 2.14261 2.30854 1800.37 1657.39 0.260651
20500 2.12945 2.36159 1807.49 1655.36 0.260971
21000 2.20396 2.30102 1757.77 1653.41 0.261278
21500 2.15583 2.38951 1786.72 1651.55 0.261572
22000 2.1711 2.31798 1774.5 1649.79 0.261851
22500 2.13077 2.29826 1798.19 1648.11 0.262118
23000 2.17788 2.35867 1764.73 1646.47 0.26238
23500 2.13712 2.24352 1788.45 1644.89 0.262632
24000 2.13762 2.31563 1784.8 1643.29 0.262887
24500 2.11546 2.38519 1795.76 1641.74 0.263135
25000 2.11039 2.3247 1795.77 1640.27 0.263372
25500 2.16743 2.31579 1755.09 1638.86 0.263597
26000 2.07846 2.32832 1808.78 1637.52 0.263813
