# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.15564 2.15708 1713.76 1728.63 0.249909
1000 2.18932 2.15072 1683.53 1731.77 0.249457
1500 2.14941 2.10362 1693.47 1737.85 0.248583
2000 2.14633 2.12347 1672 1746.72 0.247321
2500 2.09448 2.07796 1675.96 1758.24 0.245701
3000 2.12119 2.00383 1623.31 1772.22 0.243764
3500 2.05001 1.97301 1629.33 1788.25 0.241579
4000 2.07879 1.93152 1567.07 1805.92 0.239215
4500 2.00336 1.84997 1570.8 1824.76 0.236745
5000 1.9437 1.81376 1563.81 1844.15 0.234256
5500 1.90605 1.73257 1543.67 1863.5 0.231824
6000 1.9042 1.71203 1502.79 1882.16 0.229526
6500 1.89137 1.72849 1470.87 1899.78 0.227396
7000 1.85674 1.6122 1456.62 1916.2 0.225448
7500 1.8379 1.57567 1436.05 1931.05 0.223713
8000 1.82042 1.51662 1418.72 1944.11 0.22221
8500 1.80852 1.54953 1400.49 1955.43 0.220924
9000 1.7813 1.54081 1395.02 1965.27 0.219818
9500 1.74428 1.4862 1398.46 1973.77 0.21887
10000 1.71617 1.47802 1398.46 1981.02 0.21807
10500 1.75891 1.47557 1354.65 1986.85 0.21743
11000 1.71801 1.4585 1366.99 1991.38 0.216935
11500 1.70586 1.43827 1362.55 1994.71 0.216573
12000 1.72295 1.44606 1340.75 1996.82 0.216344
12500 1.69505 1.4491 1349.62 1997.8 0.216238
13000 1.67097 1.42527 1357.31 1997.8 0.216238
13500 1.64972 1.46568 1364.26 1996.76 0.21635
14000 1.65639 1.40619 1354.93 1994.74 0.21657
14500 1.61476 1.49981 1377.44 1991.77 0.216892
15000 1.64622 1.50325 1354.13 1988.09 0.217294
15500 1.64092 1.43989 1355.49 1983.77 0.217768
16000 1.62532 1.46621 1364.07 1978.67 0.218329
16500 1.60695 1.40141 1375.59 1972.81 0.218977
17000 1.63054 1.43156 1360.94 1966.01 0.219735
17500 1.65565 1.47773 1346.32 1958.36 0.220593
18000 1.61127 1.50843 1377.95 1950.16 0.221521
18500 1.63226 1.4549 1367.94 1941.57 0.222501
19000 1.59528 1.48958 1395.8 1932.61 0.223533
19500 1.58393 1.55113 1407.77 1923.45 0.224597
20000 1.59625 1.51314 1404.5 1914.32 0.225668
20500 1.61317 1.53259 1398.12 1905.15 0.226755
21000 1.61349 1.56608 1402.25 1896.07 0.22784
21500 1.56894 1.5699 1435.42 1887.23 0.228907
22000 1.53999 1.62315 1458.37 1878.61 0.229958
22500 1.58708 1.57412 1431.62 1870.47 0.230959
23000 1.59945 1.61997 1426.18 1862.81 0.231908
23500 1.58911 1.61789 1434.68 1855.64 0.232804
24000 1.55493 1.63393 1457.96 1848.92 0.23365
24500 1.56127 1.69847 1454.3 1842.86 0.234418
25000 1.54351 1.62707 1465.29 1837.62 0.235087
25500 1.5635 1.67617 1450.26 1832.96 0.235684
26000 1.54249 1.6363 1461.15 1828.84 0.236215
26500 1.55423 1.66296 1449.91 1825.14 0.236695
27000 1.53409 1.6684 1458.69 1821.93 0.237111
27500 1.55485 1.70756 1439.86 1819.4 0.237441
28000 1.49489 1.64464 1472.6 1817.52 0.237687
28500 1.52304 1.65465 1447.28 1816.06 0.237878
29000 1.46304 1.6487 1478.43 1814.97 0.238021
29500 1.49854 1.65257 1447.42 1814.14 0.23813
30000 1.48399 1.67149 1448.12 1813.72 0.238184
30500 1.48422 1.59894 1438.94 1813.62 0.238198
31000 1.46284 1.6359 1443.29 1813.65 0.238193
31500 1.4441 1.69279 1445.59 1813.96 0.238153
32000 1.40687 1.6008 1459.98 1814.54 0.238077
32500 1.48368 1.5837 1400.06 1815.16 0.237996
33000 1.45577 1.62719 1407.56 1815.8 0.237912
33500 1.38641 1.61765 1442.46 1816.51 0.237819
34000 1.43305 1.60937 1402.03 1817.23 0.237725
34500 1.37236 1.59689 1431.09 1818 0.237623
35000 1.39772 1.6478 1404.5 1818.76 0.237524
35500 1.38581 1.58965 1402 1819.71 0.237401
36000 1.32455 1.54509 1431.84 1820.56 0.237289
36500 1.33604 1.57234 1414.87 1821.19 0.237208
37000 1.37266 1.55193 1381.86 1821.63 0.237151
37500 1.34987 1.5514 1387.62 1821.78 0.23713
38000 1.33196 1.52136 1390.83 1821.61 0.237153
38500 1.35194 1.51972 1370.12 1821.08 0.237222
39000 1.33438 1.50562 1374.47 1820.03 0.237359
39500 1.3215 1.54685 1376.39 1818.53 0.237554
40000 1.30615 1.48916 1380.91 1816.73 0.237789
40500 1.3439 1.5623 1350.98 1814.56 0.238075
41000 1.30968 1.49577 1368.5 1812.08 0.238401
41500 1.30987 1.50101 1364.23 1809.23 0.238775
42000 1.31154 1.48457 1359.69 1805.94 0.239211
42500 1.30226 1.558 1362.67 1802.18 0.23971
43000 1.25824 1.57896 1389.16 1798.31 0.240225
43500 1.25821 1.54027 1387.06 1794.47 0.24074
44000 1.24511 1.57447 1393.46 1790.53 0.241269
44500 1.23218 1.5751 1400.08 1786.58 0.241803
45000 1.30455 1.548 1351.32 1782.6 0.242342
45500 1.27741 1.59039 1366.75 1778.71 0.242872
46000 1.28137 1.59551 1361.8 1774.94 0.243389
46500 1.24605 1.57458 1382.17 1771.24 0.243896
47000 1.24127 1.59504 1383.09 1767.56 0.244404
47500 1.21909 1.59926 1395.07 1763.99 0.244899
48000 1.23911 1.58858 1379.75 1760.49 0.245386
48500 1.20953 1.55508 1396.44 1757.09 0.245861
49000 1.19293 1.62331 1404.45 1753.72 0.246334
49500 1.19499 1.55977 1400.68 1750.48 0.24679
50000 1.1511 1.63712 1426.29 1747.32 0.247236
50500 1.2079 1.62326 1386.63 1744.3 0.247664
51000 1.2 1.58134 1388.55 1741.48 0.248065
51500 1.20846 1.61047 1379.59 1738.72 0.248458
52000 1.19378 1.63469 1385.37 1736.13 0.248829
52500 1.15179 1.56703 1408.97 1733.71 0.249177
53000 1.11363 1.61934 1429.99 1731.33 0.24952
53500 1.15809 1.66288 1397.29 1729.07 0.249845
54000 1.16607 1.59585 1387.9 1727.18 0.250119
54500 1.16592 1.61871 1383.21 1725.53 0.250359
55000 1.1341 1.56568 1398.8 1724.01 0.250578
55500 1.1577 1.58879 1378.65 1722.43 0.250809
56000 1.13658 1.59268 1387.29 1720.87 0.251035
56500 1.13455 1.5308 1383.74 1719.35 0.251257
57000 1.14235 1.55114 1374.02 1717.63 0.251509
57500 1.14298 1.58586 1368.89 1715.76 0.251783
58000 1.16483 1.60619 1350.24 1713.81 0.25207
58500 1.11214 1.52226 1380.23 1711.84 0.25236
59000 1.11542 1.52048 1374.25 1709.66 0.252681
59500 1.10049 1.62465 1380.12 1707.31 0.25303
60000 1.07971 1.64567 1390.19 1705.06 0.253364
60500 1.10948 1.5575 1367.2 1703.03 0.253665
61000 1.09866 1.63377 1369.94 1701.04 0.253962
61500 1.08701 1.52892 1373.67 1699.08 0.254255
62000 1.10197 1.57389 1360.2 1696.93 0.254578
62500 1.08716 1.55036 1366.11 1694.7 0.254912
63000 1.08822 1.54115 1362 1692.39 0.255261
63500 1.07561 1.62134 1366.76 1690.01 0.25562
64000 1.08297 1.55655 1358.86 1687.76 0.255961
64500 1.10001 1.62582 1344 1685.52 0.256301
65000 1.06552 1.60316 1362.83 1683.43 0.256618
65500 1.04149 1.61614 1374.56 1681.48 0.256916
66000 1.07072 1.56151 1351.96 1679.58 0.257207
66500 1.02119 1.56804 1380.32 1677.6 0.257511
67000 1.07061 1.61825 1344.66 1675.62 0.257815
67500 1.01871 1.62378 1374.37 1673.86 0.258086
68000 1.02269 1.63116 1367.77 1672.25 0.258334
68500 1.03072 1.57964 1358.21 1670.83 0.258555
69000 1.07016 1.6232 1328.1 1669.44 0.258769
69500 1.03278 1.61283 1347.44 1668.26 0.258952
70000 1.03732 1.6145 1339.52 1667.2 0.259117
70500 0.999837 1.63742 1358.63 1666.28 0.259261
71000 1.03625 1.64361 1329.72 1665.5 0.259381
71500 0.990726 1.60705 1353.61 1664.96 0.259466
72000 1.02564 1.61742 1325.06 1664.48 0.25954
72500 1.01878 1.59699 1323.64 1664.03 0.259611
73000 1.0111 1.57813 1322.78 1663.57 0.259683
73500 0.997774 1.61658 1325.54 1663.07 0.25976
74000 0.99264 1.57151 1323.37 1662.59 0.259835
74500 0.972486 1.61328 1330.78 1662.13 0.259907
75000 0.965764 1.60133 1329.59 1661.68 0.259978
75500 0.983191 1.55581 1312.89 1661.18 0.260056
76000 0.971648 1.60254 1314.9 1660.69 0.260133
76500 0.937895 1.5987 1331.28 1660.33 0.26019
77000 0.938943 1.56863 1325.27 1659.9 0.260256
77500 0.952376 1.54541 1311.4 1659.34 0.260345
78000 0.975716 1.57297 1291.12 1658.65 0.260452
78500 0.974634 1.58457 1286.78 1657.87 0.260575
79000 0.93175 1.47878 1310.04 1656.99 0.260713
79500 0.952967 1.60486 1291.86 1655.71 0.260915
80000 0.943546 1.56417 1294.15 1654.34 0.261131
80500 0.950427 1.57858 1285.81 1652.91 0.261358
81000 0.933016 1.6147 1293.32 1651.37 0.261602
81500 0.940557 1.5247 1285.09 1649.8 0.26185
82000 0.936541 1.56847 1284.2 1648.1 0.262121
82500 0.909033 1.56812 1299.11 1646.27 0.262412
83000 0.923324 1.58903 1286.93 1644.37 0.262715
83500 0.91461 1.57402 1289.78 1642.47 0.263018
84000 0.910973 1.55467 1289.33 1640.52 0.263331
84500 0.893864 1.60728 1297.77 1638.48 0.263659
85000 0.923558 1.62412 1275.94 1636.46 0.263984
85500 0.913085 1.66076 1279.74 1634.7 0.264269
86000 0.879947 1.62766 1297.81 1633.26 0.264501
86500 0.89026 1.63734 1287.58 1631.99 0.264708
87000 0.916752 1.65143 1266.46 1630.88 0.264888
87500 0.863302 1.58201 1297.13 1630 0.26503
88000 0.865798 1.60277 1291.19 1629.2 0.265161
