# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.38302 2.22134 1729.12 1728.37 0.249946
1000 2.39838 2.32399 1714.02 1730.24 0.249676
1500 2.36947 2.23338 1723.92 1733.88 0.249153
2000 2.3551 2.20495 1719.88 1739.24 0.248385
2500 2.35905 2.1463 1700.34 1746.26 0.247386
3000 2.3363 2.11893 1694.44 1754.89 0.24617
3500 2.31716 2.14823 1681.76 1765.12 0.244744
4000 2.30376 2.09623 1662.62 1776.89 0.243122
4500 2.23544 2.01465 1677.15 1790.01 0.241341
5000 2.30461 2.01383 1599.68 1804.3 0.239429
5500 2.26119 1.97099 1593.01 1819.65 0.23741
6000 2.22967 1.87101 1577.82 1835.86 0.235314
6500 2.18174 1.89263 1572.57 1852.6 0.233188
7000 2.14675 1.86205 1558.44 1869.66 0.23106
7500 2.1072 1.74886 1548.26 1886.8 0.22896
8000 2.06091 1.75612 1543.09 1903.76 0.226921
8500 2.0526 1.73753 1514.83 1920.35 0.22496
9000 2.09653 1.6831 1453.14 1936.48 0.223086
9500 2.05349 1.63884 1449.59 1952.09 0.221303
10000 2.00652 1.58731 1450.4 1967.1 0.219614
10500 1.98512 1.59143 1435.75 1981.5 0.218018
11000 1.9557 1.53666 1427.55 1995.38 0.2165
11500 1.92637 1.57664 1420.47 2008.79 0.215055
12000 1.92306 1.51112 1397.77 2021.79 0.213672
12500 1.89799 1.51271 1389.47 2034.48 0.21234
13000 1.89195 1.44962 1369.99 2046.9 0.211051
13500 1.83826 1.47376 1382.19 2059.09 0.209802
14000 1.82281 1.39493 1370.5 2071.09 0.208586
14500 1.85052 1.41574 1331.48 2082.88 0.207405
15000 1.8297 1.41212 1324.27 2094.49 0.206256
15500 1.79179 1.34551 1328.93 2105.99 0.20513
16000 1.78666 1.34119 1313.03 2117.3 0.204034
16500 1.81716 1.34081 1274.1 2128.44 0.202966
17000 1.76353 1.30629 1290.61 2139.42 0.201924
17500 1.76882 1.27458 1269.68 2150.19 0.200913
18000 1.71829 1.24635 1285.41 2160.7 0.199935
18500 1.69359 1.25255 1284.73 2170.97 0.19899
19000 1.68084 1.25765 1276.76 2181.01 0.198073
19500 1.69048 1.20444 1255.11 2190.82 0.197187
20000 1.66939 1.22328 1253.52 2200.33 0.196334
20500 1.70066 1.22346 1218.34 2209.58 0.195512
21000 1.66835 1.20531 1224.84 2218.58 0.194719
21500 1.63386 1.19194 1233.31 2227.3 0.193957
22000 1.66536 1.17413 1199.44 2235.72 0.193227
22500 1.63227 1.2006 1207.71 2243.83 0.192528
23000 1.6139 1.20286 1206.82 2251.67 0.191858
23500 1.60766 1.14281 1198.5 2259.27 0.191212
24000 1.62251 1.15799 1176.96 2266.56 0.190597
24500 1.60035 1.12547 1179.85 2273.52 0.190014
25000 1.58412 1.12343 1179.06 2280.16 0.189461
25500 1.57548 1.08682 1174.13 2286.48 0.188937
26000 1.57769 1.0875 1162.41 2292.46 0.188444
26500 1.56466 1.08427 1161.1 2298.08 0.187983
27000 1.58444 1.10042 1138.62 2303.35 0.187553
27500 1.57041 1.06246 1138.68 2308.31 0.18715
28000 1.55035 1.07629 1142.83 2312.95 0.186775
28500 1.56607 1.0664 1124.27 2317.24 0.186429
29000 1.52944 1.08397 1139.75 2321.24 0.186107
29500 1.50766 1.07908 1146.06 2324.98 0.185808
30000 1.49822 1.04715 1144.73 2328.43 0.185533
30500 1.46904 1.04884 1156.69 2331.54 0.185285
31000 1.50971 1.03357 1123.65 2334.34 0.185063
31500 1.51666 1.05928 1112.5 2336.83 0.184866
32000 1.50359 1.02129 1114.95 2339.03 0.184692
32500 1.50599 1.03647 1107.37 2340.93 0.184542
33000 1.4929 1.03452 1110.29 2342.56 0.184414
33500 1.48931 1.02471 1107.21 2343.91 0.184307
34000 1.4707 1.04525 1114.22 2345.03 0.184219
34500 1.4661 1.04886 1112.25 2345.95 0.184147
35000 1.43861 1.05194 1125.3 2346.71 0.184087
35500 1.4512 1.02047 1112.79 2347.27 0.184043
36000 1.4552 0.985587 1106.18 2347.6 0.184018
36500 1.46349 1.02505 1096.62 2347.66 0.184013
37000 1.43371 1.00885 1112.28 2347.51 0.184025
37500 1.44524 1.00695 1101.29 2347.11 0.184056
38000 1.42905 1.03748 1108.38 2346.5 0.184104
38500 1.46538 1.02821 1081.68 2345.7 0.184167
39000 1.43619 1.01336 1097.64 2344.71 0.184244
39500 1.4979 0.991946 1055.02 2343.56 0.184335
40000 1.44648 0.985088 1085.61 2342.21 0.184441
40500 1.4546 1.00574 1077.83 2340.61 0.184567
41000 1.4656 1.0231 1068.57 2338.84 0.184707
41500 1.46563 1.02639 1066.44 2336.96 0.184856
42000 1.44679 1.00267 1076.76 2334.94 0.185015
42500 1.44629 1.01831 1075.28 2332.76 0.185188
43000 1.43962 1.03222 1077.86 2330.49 0.185369
43500 1.46555 1.02278 1059.46 2328.11 0.185558
44000 1.43358 1.04561 1078.61 2325.66 0.185754
44500 1.41582 1.05823 1088.59 2323.12 0.185957
45000 1.41468 1.02512 1088.32 2320.55 0.186163
45500 1.41735 1.02346 1085.42 2317.91 0.186375
46000 1.39532 1.06113 1098.47 2315.21 0.186592
46500 1.41704 1.03274 1083.3 2312.48 0.186812
47000 1.39892 1.03984 1093.92 2309.69 0.187038
47500 1.39985 1.06119 1092.26 2306.85 0.187268
48000 1.3649 1.01667 1114.23 2304 0.1875
48500 1.3906 1.02965 1096.71 2301.08 0.187738
49000 1.38809 1.0121 1097.5 2298.1 0.187982
49500 1.36766 1.03086 1109.96 2295.02 0.188234
50000 1.38198 1.05481 1100.05 2291.88 0.188491
50500 1.35824 1.00939 1114.96 2288.72 0.188752
51000 1.36215 1.05303 1111.55 2285.45 0.189022
51500 1.33642 1.05011 1127.96 2282.15 0.189295
52000 1.32631 1.05686 1134.12 2278.82 0.189572
52500 1.35904 1.0438 1112.69 2275.52 0.189847
53000 1.35935 1.05174 1112.05 2272.2 0.190124
53500 1.4045 1.0682 1082.26 2268.87 0.190403
54000 1.37972 1.04944 1098.04 2265.58 0.19068
54500 1.35644 1.06898 1112.53 2262.31 0.190955
55000 1.36286 1.06635 1108.06 2259.05 0.191231
55500 1.36512 1.05166 1106.23 2255.83 0.191503
