# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.31163 2.20561 1743.51 1728.04 0.249994
1000 2.36009 2.1758 1711.34 1728.24 0.249966
1500 2.36381 2.1717 1707.1 1728.59 0.249915
2000 2.33624 2.25299 1721.98 1729.12 0.249838
2500 2.31092 2.16163 1734.78 1729.9 0.249726
3000 2.32379 2.21465 1721.65 1730.86 0.249587
3500 2.31274 2.18216 1723.25 1732.01 0.249421
4000 2.29869 2.19356 1725.76 1733.33 0.249231
4500 2.32414 2.25624 1701.73 1734.84 0.249015
5000 2.25847 2.16014 1736.33 1736.56 0.248767
5500 2.31131 2.17409 1693.13 1738.41 0.248503
6000 2.29314 2.22769 1694.93 1740.39 0.24822
6500 2.27624 2.17118 1695.61 1742.51 0.247919
7000 2.24416 2.14616 1705.66 1744.74 0.247602
7500 2.20719 2.0651 1718.81 1747.07 0.247271
8000 2.22461 2.14523 1695.81 1749.43 0.246938
8500 2.25732 2.08467 1662.97 1751.83 0.2466
9000 2.21596 2.02855 1678.25 1754.24 0.24626
9500 2.22469 2.06803 1660.77 1756.58 0.245932
10000 2.24265 2.03467 1637.41 1758.88 0.245611
10500 2.15621 2.06856 1681.82 1761.13 0.245296
11000 2.17466 2.04596 1658.82 1763.33 0.244992
11500 2.1631 2.11689 1655.11 1765.45 0.244697
12000 2.12184 2.01219 1671.44 1767.51 0.244411
12500 2.13406 2.10739 1652.98 1769.46 0.244142
13000 2.09975 2.04035 1665.4 1771.37 0.243879
13500 2.08996 2.07188 1662.02 1773.15 0.243634
14000 2.1255 2.06894 1629.74 1774.85 0.243401
14500 2.11075 1.94752 1630.72 1776.46 0.24318
15000 2.07985 2.00311 1642.26 1777.87 0.242987
15500 2.08311 1.99246 1632.26 1779.07 0.242824
16000 2.04754 2.02824 1647.91 1780.09 0.242684
16500 2.04698 1.9077 1641.73 1780.95 0.242567
17000 2.06709 2.00183 1621.9 1781.51 0.242491
17500 2.01649 1.94868 1649.11 1781.82 0.242449
18000 2.05741 1.99423 1616.99 1781.87 0.242442
18500 2.08367 1.9209 1595.29 1781.66 0.242471
19000 2.057 1.99525 1607.99 1781.16 0.242539
19500 2.05258 1.96675 1606.92 1780.44 0.242636
20000 2.03717 1.87877 1613.69 1779.48 0.242768
20500 2.03279 1.89083 1613.6 1778.2 0.242942
21000 2.01818 1.98501 1620.17 1776.62 0.243159
21500 1.99073 2.0142 1635.92 1774.8 0.243408
22000 2.01795 1.88091 1616.95 1772.77 0.243686
22500 2.04756 2.01583 1595.96 1770.46 0.244004
23000 2.00981 1.88255 1619.97 1767.93 0.244354
23500 2.00403 1.93234 1623.2 1765.12 0.244743
24000 1.96297 1.99808 1649.59 1762.08 0.245164
24500 1.98901 1.94973 1633.24 1758.86 0.245614
25000 1.94336 2.01858 1663.3 1755.43 0.246093
25500 1.96607 2.04821 1649.67 1751.9 0.24659
26000 1.96796 2.06005 1649.67 1748.32 0.247095
26500 1.96668 2.02311 1651.59 1744.69 0.247609
27000 1.99782 2.04788 1632.51 1740.94 0.248142
27500 1.94507 2.05081 1668.16 1737.16 0.248682
28000 1.97937 2.00777 1647.3 1733.36 0.249227
28500 1.94862 2.04287 1668.42 1729.44 0.249792
29000 1.94396 1.96318 1673.26 1725.43 0.250373
29500 1.97476 2.04624 1654.73 1721.31 0.250972
30000 1.91287 2.12798 1696.61 1717.15 0.25158
30500 1.97326 2.06001 1659.59 1713.05 0.252182
31000 1.96941 2.09972 1663.72 1708.99 0.252782
31500 1.92411 2.06061 1694.93 1705 0.253373
32000 1.94483 2.10606 1682.82 1701.02 0.253966
32500 1.95654 2.07286 1676.75 1697.07 0.254556
33000 1.96945 2.07437 1669.47 1693.14 0.255147
33500 1.96849 2.17824 1671.19 1689.26 0.255734
34000 1.92524 2.06478 1700.78 1685.54 0.256298
34500 1.93773 2.11358 1693.29 1681.9 0.256852
35000 1.9237 2.11468 1703.09 1678.33 0.257399
35500 1.92667 2.12705 1701.51 1674.83 0.257936
36000 1.89627 2.09237 1721.69 1671.47 0.258456
36500 1.91544 2.13616 1709.28 1668.21 0.25896
37000 1.92487 2.2192 1702.86 1665.12 0.259441
37500 1.9176 2.16848 1707.12 1662.24 0.259891
38000 1.84149 2.12508 1755.7 1659.52 0.260316
38500 1.89742 2.08477 1718.39 1656.93 0.260723
39000 1.91515 2.21683 1704.96 1654.44 0.261115
39500 1.91626 2.1826 1702.59 1652.16 0.261476
40000 1.88624 2.16995 1719.68 1650.09 0.261803
40500 1.91464 2.17582 1698.52 1648.21 0.262103
41000 1.87715 2.23288 1719.53 1646.55 0.262367
41500 1.87155 2.19645 1719.55 1645.1 0.262598
42000 1.86037 2.19276 1722.77 1643.84 0.262799
42500 1.87922 2.1403 1706.28 1642.73 0.262976
43000 1.93119 2.22678 1667.46 1641.73 0.263137
43500 1.90002 2.1557 1682.59 1640.9 0.26327
44000 1.82087 2.16974 1728.49 1640.22 0.26338
44500 1.79404 2.12711 1740.51 1639.66 0.26347
45000 1.83995 2.18043 1704.93 1639.18 0.263546
45500 1.79842 2.21417 1725.7 1638.81 0.263606
46000 1.77867 2.19704 1732.5 1638.58 0.263643
46500 1.77073 2.13955 1731.47 1638.48 0.263658
47000 1.77137 2.14672 1724.34 1638.46 0.263663
47500 1.80254 2.13453 1697.49 1638.48 0.26366
48000 1.76544 2.03584 1715.08 1638.55 0.263648
48500 1.77948 2.13427 1699.13 1638.59 0.263641
49000 1.75628 2.05458 1707.57 1638.63 0.263634
49500 1.72032 2.12598 1724.12 1638.69 0.263626
50000 1.72953 2.07668 1711.85 1638.77 0.263613
50500 1.72128 2.11418 1710.59 1638.85 0.263599
51000 1.73725 2.18153 1693.21 1639.01 0.263574
51500 1.69788 2.12048 1712.03 1639.26 0.263534
52000 1.75714 2.18098 1666.36 1639.55 0.263488
52500 1.70614 2.11811 1692.32 1639.91 0.263429
53000 1.73102 2.1117 1668.75 1640.33 0.263361
53500 1.70159 2.09545 1680.59 1640.75 0.263294
54000 1.70393 2.11378 1671.76 1641.17 0.263227
54500 1.72111 2.13821 1653.09 1641.62 0.263155
55000 1.70454 2.0573 1656.66 1642.06 0.263085
55500 1.68437 2.06702 1662.49 1642.43 0.263025
56000 1.66329 2.05509 1669.28 1642.75 0.262974
56500 1.64777 2.02884 1672.68 1643 0.262933
57000 1.6711 1.97479 1651.09 1643.16 0.262909
57500 1.67722 2.08714 1640.49 1643.16 0.262908
58000 1.68671 1.99597 1628.61 1643.09 0.26292
58500 1.64123 2.04117 1651.82 1642.91 0.262949
59000 1.66612 1.99467 1630.21 1642.58 0.263001
59500 1.70198 2.02217 1601.5 1642.09 0.26308
60000 1.60521 2.0571 1659.11 1641.47 0.263179
60500 1.61887 2.03211 1645.47 1640.76 0.263292
61000 1.61544 2.02157 1643.32 1639.94 0.263424
61500 1.59331 1.93203 1653.67 1639.03 0.26357
62000 1.60948 2.0149 1638.96 1637.93 0.263747
62500 1.61388 2.00909 1632.53 1636.67 0.26395
63000 1.62154 2.01582 1624.28 1635.27 0.264177
63500 1.58941 2.06565 1641.88 1633.79 0.264417
64000 1.5314 1.99996 1676.85 1632.26 0.264665
64500 1.59187 1.99023 1635.05 1630.59 0.264935
65000 1.5724 1.96855 1645.35 1628.76 0.265232
65500 1.59548 2.10181 1628.06 1626.8 0.265553
66000 1.58526 1.98512 1633.21 1624.8 0.265878
66500 1.56054 2.02267 1647.34 1622.72 0.26622
67000 1.58199 2.05781 1631.71 1620.54 0.266578
67500 1.57003 2.01033 1638.08 1618.3 0.266947
68000 1.57574 2.00656 1633.17 1615.97 0.267332
68500 1.53083 2.00127 1661.23 1613.54 0.267735
69000 1.57403 2.02744 1632.39 1610.98 0.26816
69500 1.52089 2.05321 1666.34 1608.37 0.268596
70000 1.55545 2.15958 1643.35 1605.73 0.269037
70500 1.51877 2.10233 1666.71 1603.13 0.269473
71000 1.55036 2.10777 1645.71 1600.54 0.26991
71500 1.52672 2.09499 1660.72 1597.98 0.270342
72000 1.57658 2.0828 1627.68 1595.48 0.270764
72500 1.49899 2.12123 1677.18 1593.03 0.271182
73000 1.53549 2.09269 1652.92 1590.6 0.271596
73500 1.53262 2.11929 1653.83 1588.21 0.272004
74000 1.50704 2.06207 1669.65 1585.86 0.272408
74500 1.49312 2.09261 1677.82 1583.49 0.272814
75000 1.51428 2.08523 1663.32 1581.17 0.273216
75500 1.47298 2.16374 1689 1578.86 0.273615
76000 1.4622 2.09496 1695.24 1576.63 0.274002
76500 1.46589 2.14472 1691.82 1574.43 0.274385
77000 1.46078 2.14031 1694.11 1572.32 0.274754
77500 1.48094 2.16292 1679.63 1570.29 0.275108
78000 1.4949 2.19189 1668.93 1568.37 0.275445
78500 1.46803 2.17475 1684.52 1566.58 0.27576
79000 1.45804 2.09215 1689.3 1564.89 0.276058
79500 1.47911 2.16023 1673.24 1563.23 0.276351
80000 1.46531 2.10291 1680.14 1561.62 0.276636
80500 1.47859 2.17077 1668.98 1560.08 0.276909
81000 1.43274 2.09771 1696.37 1558.64 0.277165
81500 1.43749 2.15125 1690.76 1557.21 0.277419
82000 1.44124 2.1469 1685.83 1555.84 0.277664
82500 1.40841 2.08841 1704.55 1554.55 0.277895
83000 1.40689 2.19818 1702.44 1553.31 0.278116
