# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.50599 2.32224 1747.35 1728.03 0.249995
1000 2.54292 2.38528 1722.26 1728.26 0.249962
1500 2.49057 2.24899 1754.79 1728.75 0.249891
2000 2.48379 2.27035 1756.5 1729.44 0.249792
2500 2.4992 2.29088 1743.07 1730.32 0.249665
3000 2.47534 2.3117 1754.44 1731.37 0.249513
3500 2.46614 2.27168 1755.71 1732.61 0.249334
4000 2.46753 2.25443 1749.44 1734.02 0.249132
4500 2.46833 2.25135 1742.91 1735.58 0.248908
5000 2.46862 2.25877 1735.84 1737.28 0.248664
5500 2.47029 2.25735 1727.26 1739.15 0.248397
6000 2.39918 2.27765 1765.33 1741.2 0.248104
6500 2.42732 2.21602 1738.48 1743.42 0.247788
7000 2.44122 2.22932 1720.16 1745.79 0.247453
7500 2.43046 2.23896 1717.35 1748.27 0.247101
8000 2.42921 2.18088 1707.93 1750.9 0.246731
8500 2.38826 2.17397 1723.92 1753.62 0.246348
9000 2.39816 2.18761 1706.44 1756.44 0.245952
9500 2.33765 2.23234 1733.96 1759.37 0.245543
10000 2.35525 2.17293 1711.03 1762.39 0.245122
10500 2.34721 2.19211 1704.1 1765.49 0.244691
11000 2.32754 2.10081 1704.84 1768.69 0.244249
11500 2.32697 2.15546 1692.78 1771.93 0.243803
12000 2.28265 2.02568 1709.66 1775.18 0.243355
12500 2.31176 2.11196 1678.29 1778.41 0.242913
13000 2.28121 2.12104 1685.86 1781.61 0.242477
13500 2.29894 2.09076 1662.44 1784.8 0.242044
14000 2.26256 2.11389 1673.93 1787.96 0.241616
14500 2.28822 2.04088 1645.73 1791.1 0.241193
15000 2.29581 2.0733 1628.98 1794.18 0.240778
15500 2.24066 2.10259 1653.03 1797.22 0.240371
16000 2.21653 2.01229 1657.95 1800.21 0.239973
16500 2.23591 1.98437 1634.83 1803.07 0.239592
17000 2.21179 1.9957 1640.34 1805.77 0.239233
17500 2.24202 1.98661 1610.8 1808.34 0.238893
18000 2.22969 1.95856 1609.38 1810.79 0.23857
18500 2.1967 2.00575 1621.53 1813.08 0.238268
19000 2.23009 2.06406 1590.87 1815.24 0.237985
19500 2.18725 1.97802 1610.26 1817.3 0.237715
20000 2.18654 1.94569 1602.75 1819.21 0.237466
20500 2.14669 1.91394 1621.02 1820.91 0.237244
21000 2.17619 1.93311 1594.9 1822.41 0.237049
21500 2.15294 1.89479 1603.37 1823.7 0.236881
22000 2.14106 1.9584 1604.65 1824.75 0.236745
22500 2.14469 1.94903 1596.66 1825.6 0.236634
23000 2.09957 1.97346 1620.48 1826.25 0.23655
23500 2.10931 1.97885 1609.11 1826.73 0.236488
24000 2.10449 1.97413 1607.55 1827.04 0.236449
24500 2.12855 1.90477 1587.73 1827.17 0.236431
25000 2.11351 1.93019 1593.5 1827.13 0.236437
25500 2.12624 1.88784 1581.68 1826.88 0.236469
26000 2.09363 1.97201 1599.06 1826.4 0.236531
26500 2.11077 1.91586 1585.25 1825.71 0.236621
27000 2.10878 1.90284 1584.09 1824.81 0.236738
27500 2.06355 1.92475 1611.22 1823.71 0.23688
28000 2.08688 1.92059 1594.34 1822.42 0.237047
28500 2.10369 1.91445 1581.81 1820.96 0.237237
29000 2.05802 1.88803 1610.23 1819.3 0.237454
29500 2.07371 1.91259 1599.06 1817.42 0.237699
30000 2.07661 1.91503 1596.7 1815.36 0.237969
30500 2.04148 1.94339 1619.08 1813.13 0.238262
31000 2.0561 1.89726 1609.76 1810.72 0.238579
31500 2.0684 1.91517 1602.09 1808.11 0.238923
32000 2.0713 1.91718 1600.82 1805.32 0.239292
32500 2.06753 1.94642 1604.15 1802.37 0.239684
33000 2.08289 1.95591 1595.47 1799.28 0.240096
33500 2.09404 1.93194 1589.84 1796.1 0.240521
34000 2.05641 1.98137 1615.68 1792.82 0.240962
34500 2.05875 1.98326 1615.78 1789.45 0.241415
35000 2.09925 1.97493 1591.44 1786.01 0.241881
35500 2.07482 1.96599 1609.26 1782.49 0.242357
36000 2.03114 1.9562 1639.44 1778.89 0.242848
36500 2.06709 1.94322 1618.51 1775.19 0.243355
37000 2.03971 2.09334 1638.32 1771.41 0.243873
37500 2.0492 2.00129 1635 1767.63 0.244396
38000 2.0245 2.00162 1653.7 1763.83 0.244921
38500 1.99262 1.99702 1676.95 1760.02 0.245452
39000 2.04789 2.05332 1643.67 1756.19 0.245987
39500 1.99249 2.09351 1682.19 1752.4 0.24652
40000 1.99084 2.03782 1685.92 1748.65 0.247048
40500 2.02633 2.05128 1665.3 1744.91 0.247578
41000 1.99395 2.04289 1688.7 1741.18 0.248108
41500 2.02826 2.10808 1668.75 1737.45 0.24864
42000 2.02755 2.06716 1671.73 1733.78 0.249167
42500 2.05705 2.08023 1654.79 1730.16 0.249688
43000 2.06163 2.12763 1653.73 1726.63 0.250198
43500 2.03475 2.07356 1673.23 1723.19 0.250698
44000 2.05292 2.10424 1663.12 1719.82 0.251189
44500 2.09274 2.13877 1638.88 1716.56 0.251666
45000 2.0523 2.05492 1666.45 1713.43 0.252127
45500 1.99848 2.13548 1702.22 1710.36 0.252578
46000 2.02953 2.10733 1683.25 1707.4 0.253016
46500 1.99555 2.18114 1705.74 1704.55 0.25344
47000 2.00171 2.09516 1702.67 1701.81 0.253848
47500 2.02044 2.17816 1690.55 1699.18 0.254241
48000 2.03856 2.15386 1678.89 1696.67 0.254616
48500 2.00984 2.09712 1697.4 1694.29 0.254975
49000 2.02168 2.1374 1689.07 1691.99 0.255321
49500 2.01684 2.11809 1691.64 1689.78 0.255655
50000 1.98655 2.12889 1710.29 1687.64 0.255978
50500 1.95071 2.16709 1732.4 1685.57 0.256293
51000 1.98392 2.1517 1709.93 1683.58 0.256596
51500 2.00863 2.18894 1692.58 1681.7 0.256882
52000 1.97413 2.18455 1713.34 1679.94 0.257151
52500 1.94514 2.18761 1730.48 1678.3 0.257403
