# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.17208 2.18942 1687.98 1729.51 0.249782
1000 2.17003 2.12339 1670.66 1737.27 0.248667
1500 2.15985 2.05694 1643.06 1751.83 0.246601
2000 2.09583 1.99057 1637.02 1772.65 0.243706
2500 2.08132 1.91988 1588.17 1798.99 0.240139
3000 2.01489 1.86181 1564.54 1829.66 0.236115
3500 1.97299 1.75071 1522.71 1862.86 0.231908
4000 1.92808 1.66904 1484.32 1896.5 0.227793
4500 1.86665 1.64163 1459.56 1929 0.223955
5000 1.81369 1.55698 1434.15 1959.58 0.22046
5500 1.82017 1.4593 1376.52 1987.87 0.217321
6000 1.75362 1.4924 1370.98 2013.98 0.214503
6500 1.70774 1.41074 1354.62 2038.74 0.211898
7000 1.71391 1.36854 1308.22 2062.55 0.209452
7500 1.6828 1.32158 1289.34 2085.35 0.207161
8000 1.65916 1.29687 1267.8 2107.28 0.205005
8500 1.65879 1.26416 1233.14 2128.35 0.202976
9000 1.59797 1.23968 1239.57 2148.6 0.201063
9500 1.56802 1.20225 1228.51 2167.85 0.199277
10000 1.54543 1.16736 1214.43 2185.93 0.197629
10500 1.56612 1.207 1173.13 2202.9 0.196106
11000 1.53374 1.1381 1168.47 2218.85 0.194697
11500 1.49516 1.10812 1169.36 2233.51 0.193419
12000 1.50447 1.07487 1141.68 2246.57 0.192294
12500 1.46388 1.13436 1147.19 2258.12 0.19131
13000 1.45301 1.09167 1134.88 2268.66 0.190421
13500 1.44663 1.04678 1120.88 2278.06 0.189635
14000 1.43962 1.03895 1108.89 2286.07 0.18897
14500 1.42045 1.0478 1106.28 2292.6 0.188432
15000 1.38809 1.01977 1113.94 2297.7 0.188015
15500 1.40439 1.02986 1091.38 2301.4 0.187712
16000 1.41081 1.02389 1076.32 2303.83 0.187514
16500 1.41922 1.02718 1060.79 2305.31 0.187394
17000 1.39766 1.00106 1065.81 2305.91 0.187345
17500 1.38429 0.984579 1066.76 2305.33 0.187391
18000 1.35309 1.03686 1079.87 2303.75 0.18752
