# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.76872 2.4897 1836.09 1728.05 0.249993
1000 2.8457 2.48586 1785.47 1728.29 0.249957
1500 2.84253 2.47995 1785.91 1728.76 0.24989
2000 2.80745 2.43742 1806.39 1729.45 0.249791
2500 2.8333 2.54914 1786.29 1730.34 0.249662
3000 2.8038 2.45012 1801.88 1731.45 0.249501
3500 2.75742 2.51474 1827.38 1732.78 0.24931
4000 2.78618 2.45029 1803.69 1734.33 0.249088
4500 2.75188 2.46697 1820.03 1736.09 0.248835
5000 2.68859 2.47359 1854.49 1738.06 0.248552
5500 2.78339 2.38227 1786.05 1740.25 0.24824
6000 2.78048 2.37847 1780.18 1742.6 0.247905
6500 2.84797 2.40904 1727.93 1745.13 0.247546
7000 2.776 2.42407 1765.41 1747.85 0.247161
7500 2.74537 2.39972 1775.84 1750.75 0.246751
8000 2.76163 2.32311 1755.51 1753.81 0.246322
8500 2.73086 2.3702 1764.89 1757 0.245874
9000 2.72053 2.27207 1761.03 1760.32 0.24541
9500 2.67548 2.39223 1778.56 1763.77 0.24493
10000 2.69405 2.3101 1754.9 1767.37 0.244431
10500 2.67285 2.28893 1756.61 1771.1 0.243917
11000 2.66806 2.23865 1747.58 1774.91 0.243392
11500 2.64382 2.24153 1750.83 1778.8 0.242861
12000 2.69095 2.20444 1707.59 1782.74 0.242323
12500 2.67981 2.20337 1702.01 1786.75 0.24178
13000 2.65505 2.21097 1705.1 1790.79 0.241234
13500 2.61738 2.19662 1716.25 1794.89 0.240684
14000 2.63675 2.21234 1690.23 1799.03 0.24013
14500 2.59236 2.19058 1705.67 1803.2 0.239574
15000 2.58058 2.1444 1700.02 1807.39 0.239019
15500 2.58822 2.21318 1681.42 1811.59 0.238465
16000 2.58383 2.14016 1670.9 1815.8 0.237912
16500 2.54303 2.19178 1683.69 1820.01 0.237362
17000 2.53697 2.07628 1674.63 1824.2 0.236816
17500 2.52091 2.0794 1672.08 1828.35 0.236279
18000 2.49562 2.02986 1676.13 1832.41 0.235755
18500 2.51044 2.09125 1653.66 1836.4 0.235243
19000 2.50561 1.96939 1644.97 1840.32 0.234742
19500 2.50969 2.03008 1630.3 1844.12 0.234258
20000 2.47094 2.04523 1643.66 1847.82 0.233789
20500 2.46768 2.08246 1634.18 1851.42 0.233334
21000 2.44954 2.07799 1634.63 1854.94 0.232892
21500 2.50508 1.95989 1588.18 1858.37 0.232462
22000 2.4711 1.98669 1599.47 1861.66 0.232051
22500 2.44804 1.99117 1604.18 1864.83 0.231656
23000 2.4118 1.95602 1618.01 1867.89 0.231277
23500 2.39337 1.96721 1620.34 1870.82 0.230915
24000 2.39955 1.97062 1607.27 1873.61 0.230571
24500 2.431 1.9232 1578.33 1876.24 0.230247
25000 2.37252 1.92757 1607.88 1878.73 0.229943
25500 2.42522 1.83738 1566.34 1881.01 0.229663
26000 2.34243 1.92763 1612.16 1883.11 0.229408
26500 2.38119 1.94279 1579.9 1885.04 0.229173
27000 2.41243 1.92174 1552.92 1886.8 0.228959
27500 2.35505 1.96695 1583.55 1888.43 0.228762
28000 2.34231 1.85526 1586.14 1889.92 0.228581
28500 2.37061 1.86423 1562.19 1891.22 0.228424
29000 2.31341 1.89658 1593.82 1892.33 0.22829
29500 2.33574 1.8603 1574.67 1893.26 0.228178
30000 2.31167 1.86353 1585.65 1894.02 0.228087
30500 2.29599 1.9241 1591.43 1894.61 0.228015
31000 2.3258 1.89145 1568.4 1895.07 0.22796
31500 2.28032 1.92079 1594.01 1895.39 0.227922
32000 2.28543 1.89875 1587.42 1895.56 0.227901
32500 2.3061 1.88832 1570.83 1895.59 0.227897
33000 2.28026 1.86407 1584.77 1895.47 0.227912
33500 2.3144 1.81973 1560.29 1895.18 0.227946
34000 2.27605 1.8935 1582.69 1894.73 0.228001
34500 2.31084 1.89705 1558.14 1894.13 0.228073
35000 2.28668 1.89572 1572.13 1893.4 0.228161
35500 2.24078 1.87668 1600.49 1892.55 0.228264
