# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.15575 2.15761 1713.93 1728.51 0.249926
1000 2.19024 2.15304 1684.4 1731.08 0.249555
1500 2.15083 2.11009 1696.3 1736.09 0.248835
2000 2.13825 2.06553 1684.65 1743.37 0.247797
2500 2.12189 2.16356 1669.49 1752.76 0.246469
3000 2.17345 2.00399 1605.31 1764.26 0.244862
3500 2.08218 2.00499 1629.5 1777.55 0.243033
4000 2.05119 1.98772 1611.2 1792.23 0.241041
4500 2.04114 1.89259 1577.24 1808.06 0.238931
5000 1.99676 1.87944 1564.78 1824.5 0.236779
5500 1.99201 1.8094 1526.61 1841.13 0.23464
6000 1.94848 1.76658 1514.85 1857.53 0.232569
6500 1.93259 1.69377 1487.64 1873.25 0.230617
7000 1.89605 1.66359 1476.51 1887.9 0.228827
7500 1.84135 1.574 1481.58 1901.15 0.227232
8000 1.80387 1.61651 1478.44 1912.67 0.225862
8500 1.79378 1.58173 1461.28 1922.54 0.224703
9000 1.77535 1.64261 1451.48 1930.93 0.223727
9500 1.78618 1.59957 1425.1 1938.13 0.222895
10000 1.76003 1.51553 1425.39 1944.05 0.222217
10500 1.73106 1.5083 1430.24 1948.35 0.221726
11000 1.72323 1.54072 1423.27 1951.18 0.221405
11500 1.73968 1.53779 1402.4 1952.77 0.221224
12000 1.72988 1.55118 1400.36 1953.17 0.221179
12500 1.71056 1.55329 1405.81 1952.54 0.22125
13000 1.72317 1.54587 1391.62 1951.15 0.221408
13500 1.67891 1.60422 1415.26 1948.91 0.221663
14000 1.66857 1.49647 1418.46 1945.9 0.222005
14500 1.66397 1.58209 1418.6 1941.85 0.222469
15000 1.66072 1.56571 1419.61 1936.99 0.223027
15500 1.6848 1.55175 1403.64 1931.45 0.223666
16000 1.68911 1.55756 1401.33 1925.21 0.224392
16500 1.64312 1.5593 1432.41 1918.35 0.225194
17000 1.62797 1.61129 1444.68 1910.87 0.226075
17500 1.66709 1.58317 1422.4 1902.97 0.227014
18000 1.64068 1.52073 1443.12 1894.58 0.228019
18500 1.61143 1.60742 1466.46 1885.62 0.229103
19000 1.65521 1.62504 1443.21 1876.37 0.230233
19500 1.61312 1.57366 1476.06 1866.99 0.231389
20000 1.68577 1.61877 1434.47 1857.47 0.232575
20500 1.64971 1.57916 1463.28 1847.93 0.233775
21000 1.65202 1.64558 1467.42 1838.25 0.235007
21500 1.64829 1.72572 1475.66 1828.86 0.236214
22000 1.64038 1.76032 1485.67 1820.06 0.237355
22500 1.63384 1.68581 1494.2 1811.87 0.238429
23000 1.64021 1.70259 1493.12 1804.21 0.239441
23500 1.59946 1.6808 1521.87 1797.07 0.240391
24000 1.59499 1.72684 1526.29 1790.36 0.241293
24500 1.59184 1.76183 1529.1 1784.09 0.24214
25000 1.59871 1.75728 1524.67 1778.36 0.24292
25500 1.62814 1.76041 1504.54 1773.29 0.243615
26000 1.58058 1.75014 1533.13 1768.88 0.244222
26500 1.59129 1.78727 1522.78 1764.99 0.24476
27000 1.59544 1.78454 1515.94 1761.66 0.245223
27500 1.58175 1.76314 1519.69 1758.94 0.245602
28000 1.5626 1.77811 1526 1756.73 0.245911
28500 1.57546 1.81215 1510.53 1755.08 0.246142
29000 1.53444 1.78269 1529.22 1754.02 0.246292
29500 1.54109 1.72106 1516.22 1753.43 0.246374
30000 1.53579 1.81543 1510.08 1753.11 0.246419
30500 1.51894 1.7341 1511.31 1753.18 0.24641
31000 1.53012 1.72534 1493.7 1753.49 0.246366
31500 1.51706 1.73839 1491.4 1754 0.246294
32000 1.5045 1.76152 1488.45 1754.77 0.246187
32500 1.51094 1.72222 1472.84 1755.71 0.246054
33000 1.48518 1.7208 1478.2 1756.75 0.245909
33500 1.44313 1.75909 1493.77 1757.95 0.245741
34000 1.38677 1.77131 1518.4 1759.41 0.245537
34500 1.42147 1.67823 1484.2 1761.07 0.245306
35000 1.44024 1.6822 1459.88 1762.74 0.245073
35500 1.43228 1.67636 1453.07 1764.25 0.244864
36000 1.42843 1.63853 1444.19 1765.57 0.24468
36500 1.41853 1.66762 1439.53 1766.57 0.244542
37000 1.37416 1.6526 1458.15 1767.21 0.244452
37500 1.41889 1.66721 1419.51 1767.57 0.244404
38000 1.35014 1.69256 1454.53 1767.81 0.24437
38500 1.35921 1.68599 1439.63 1768.01 0.244342
39000 1.37106 1.67013 1422.81 1768.12 0.244328
39500 1.34825 1.68685 1428.72 1768.02 0.244341
40000 1.36827 1.63139 1407.41 1767.8 0.244372
40500 1.32284 1.6934 1428.61 1767.38 0.24443
41000 1.33012 1.66859 1416.13 1766.9 0.244496
41500 1.33569 1.65515 1404.94 1766.31 0.244578
42000 1.31473 1.67111 1410.88 1765.55 0.244684
42500 1.31576 1.63308 1403.22 1764.61 0.244813
43000 1.29943 1.6185 1407.29 1763.39 0.244983
43500 1.32514 1.57069 1384.79 1761.72 0.245216
44000 1.31213 1.58453 1388.11 1759.54 0.245519
44500 1.26579 1.6325 1413.77 1756.95 0.245881
45000 1.23884 1.62664 1427.8 1754.05 0.246287
45500 1.29506 1.5747 1388.37 1750.8 0.246745
46000 1.28403 1.57777 1392.8 1747.18 0.247256
46500 1.24684 1.6182 1415.04 1743.11 0.247833
47000 1.28134 1.68546 1391.24 1738.74 0.248456
47500 1.26123 1.6709 1403.24 1734.34 0.249086
48000 1.22381 1.6357 1426.73 1729.9 0.249725
48500 1.20934 1.64727 1435.52 1725.29 0.250393
49000 1.20749 1.69451 1436.44 1720.56 0.251082
49500 1.20062 1.67617 1440.89 1715.87 0.251768
50000 1.18392 1.67949 1451.52 1711.21 0.252453
50500 1.24125 1.7311 1414 1706.56 0.25314
51000 1.22529 1.63725 1423.99 1702.09 0.253805
51500 1.24475 1.66977 1410.68 1697.67 0.254467
52000 1.22412 1.7091 1423.14 1693.4 0.255108
52500 1.21015 1.72334 1431.02 1689.34 0.255722
53000 1.19833 1.67769 1437.52 1685.49 0.256305
53500 1.19278 1.7336 1439.37 1681.85 0.25686
54000 1.18886 1.74441 1439.81 1678.53 0.257369
54500 1.15946 1.71562 1456.35 1675.52 0.257831
55000 1.16669 1.70461 1448.8 1672.76 0.258255
55500 1.17523 1.71287 1440.07 1670.18 0.258655
