# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.50576 2.32174 1747.18 1728.17 0.249975
1000 2.5415 2.38219 1721.28 1729.08 0.249844
1500 2.4907 2.24111 1749.77 1730.88 0.249585
2000 2.50532 2.21136 1733.43 1733.48 0.24921
2500 2.50868 2.27012 1722.08 1736.88 0.248722
3000 2.48582 2.18076 1726.05 1741.07 0.248123
3500 2.42713 2.23889 1751.02 1746.02 0.24742
4000 2.41483 2.22588 1744.01 1751.73 0.246613
4500 2.47173 2.1726 1690.51 1758.21 0.245705
5000 2.41516 2.20769 1708.45 1765.4 0.244704
5500 2.41977 2.12315 1685.83 1773.27 0.243618
6000 2.36522 2.11175 1699.73 1781.77 0.242456
6500 2.37299 2.14367 1671.82 1790.85 0.241227
7000 2.31119 2.08846 1688.09 1800.49 0.239936
7500 2.33787 2.04225 1645.78 1810.6 0.238595
8000 2.31644 2.02954 1633.72 1821.15 0.237214
8500 2.33407 1.93744 1596.62 1832.01 0.235807
9000 2.25484 1.89861 1622.02 1843.07 0.234393
9500 2.27084 1.92795 1585.66 1854.22 0.232983
10000 2.25083 1.89288 1572.57 1865.39 0.231587
10500 2.18643 1.87999 1587.97 1876.56 0.23021
11000 2.19371 1.83423 1558.15 1887.63 0.228859
11500 2.21659 1.81866 1518.49 1898.51 0.227547
12000 2.18076 1.80045 1517.35 1909.17 0.226277
12500 2.14376 1.78126 1517.63 1919.56 0.225052
13000 2.14105 1.70423 1497.18 1929.64 0.223876
13500 2.14097 1.751 1475.02 1939.37 0.222753
14000 2.12704 1.64535 1463.14 1948.79 0.221676
14500 2.04808 1.74615 1494.31 1957.84 0.220652
15000 2.0703 1.64511 1460.97 1966.53 0.219677
15500 2.00853 1.64221 1482.76 1974.87 0.218749
16000 2.0518 1.66385 1436.91 1982.88 0.217866
16500 2.08863 1.64961 1396.15 1990.57 0.217023
17000 2.05724 1.59722 1400.02 1998 0.216216
17500 1.9976 1.55215 1423.47 2005.14 0.215446
18000 1.99681 1.56914 1409.1 2012 0.214712
18500 1.93969 1.47669 1432.39 2018.56 0.214014
19000 1.9747 1.51658 1396.61 2024.79 0.213356
19500 1.93921 1.50342 1407.02 2030.7 0.212735
20000 1.95116 1.51069 1387.14 2036.31 0.212148
20500 1.97947 1.47502 1357.29 2041.68 0.211591
21000 1.98793 1.48707 1340.49 2046.8 0.211061
21500 1.92091 1.47173 1373.24 2051.69 0.210558
22000 1.89753 1.43975 1378.2 2056.36 0.21008
22500 1.9142 1.45115 1357.51 2060.79 0.209628
23000 1.8901 1.46774 1363.59 2064.99 0.209202
23500 1.91534 1.40349 1338.17 2068.97 0.208799
24000 1.85026 1.42344 1371.52 2072.74 0.20842
24500 1.88021 1.40847 1343.89 2076.26 0.208067
25000 1.9089 1.39522 1317.42 2079.53 0.20774
25500 1.87016 1.43031 1334.68 2082.57 0.207436
26000 1.86251 1.43528 1332.12 2085.42 0.207153
26500 1.8491 1.40009 1333.79 2088.08 0.206889
27000 1.82248 1.34927 1344.38 2090.52 0.206647
27500 1.81367 1.40829 1343.54 2092.71 0.206431
28000 1.79619 1.39093 1348.78 2094.67 0.206238
28500 1.81451 1.42869 1330.85 2096.44 0.206064
29000 1.7911 1.37809 1340.55 2098.02 0.205908
29500 1.80531 1.36683 1326.02 2099.37 0.205776
30000 1.78073 1.34685 1337.03 2100.5 0.205666
30500 1.78058 1.41325 1332.15 2101.36 0.205581
31000 1.76412 1.36903 1338.46 2102.03 0.205515
31500 1.76989 1.41186 1330.4 2102.51 0.205469
32000 1.75632 1.38036 1335.31 2102.82 0.205438
32500 1.77758 1.38398 1317.69 2102.95 0.205426
33000 1.79281 1.33649 1304.36 2102.88 0.205433
33500 1.7557 1.40497 1324.75 2102.59 0.205461
34000 1.73597 1.33257 1334.89 2102.11 0.205508
34500 1.72067 1.39272 1341.79 2101.42 0.205575
35000 1.75875 1.34151 1314.8 2100.54 0.205661
35500 1.77198 1.39755 1303.65 2099.46 0.205767
36000 1.72395 1.33932 1332.74 2098.23 0.205887
36500 1.75476 1.34402 1311 2096.8 0.206028
37000 1.76484 1.36757 1302.66 2095.15 0.20619
37500 1.749 1.35423 1311.55 2093.31 0.206372
38000 1.76869 1.35053 1297.69 2091.28 0.206572
38500 1.73399 1.38354 1319.05 2089.09 0.206788
39000 1.76434 1.40006 1298.65 2086.77 0.207018
39500 1.78757 1.32845 1283.02 2084.34 0.20726
40000 1.74015 1.40535 1313.1 2081.75 0.207518
40500 1.72155 1.3969 1324.93 2079.04 0.207788
41000 1.73429 1.3963 1316.67 2076.23 0.20807
41500 1.72981 1.36839 1319.73 2073.32 0.208362
42000 1.748 1.40296 1307.9 2070.29 0.208666
42500 1.7079 1.38134 1334.11 2067.17 0.208981
43000 1.69316 1.35052 1344.26 2063.94 0.209308
43500 1.66315 1.35643 1364.37 2060.57 0.209651
44000 1.74718 1.41084 1310.66 2057.08 0.210006
