# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.76849 2.48921 1835.93 1728.18 0.249974
1000 2.84472 2.48194 1784.23 1729.05 0.249848
1500 2.83932 2.4776 1783.09 1730.73 0.249606
2000 2.78723 2.46789 1810.21 1733.2 0.249251
2500 2.82536 2.46984 1776.55 1736.45 0.248783
3000 2.79598 2.35926 1785.15 1740.5 0.248205
3500 2.74593 2.43947 1804.56 1745.32 0.24752
4000 2.78161 2.43843 1766.49 1750.91 0.24673
4500 2.74668 2.30532 1773.01 1757.26 0.245838
5000 2.74566 2.29979 1755.7 1764.32 0.244854
5500 2.76237 2.35469 1724.68 1772.08 0.243782
6000 2.72998 2.28659 1724.21 1780.53 0.242625
6500 2.7258 2.30686 1703.44 1789.63 0.241391
7000 2.66649 2.21883 1717.57 1799.36 0.240086
7500 2.60849 2.26337 1729.4 1809.64 0.238722
8000 2.6468 2.15694 1678.47 1820.42 0.237309
8500 2.60728 2.14464 1676.87 1831.6 0.23586
9000 2.55478 2.07085 1683.83 1843.11 0.234387
9500 2.58729 2.04356 1635.98 1854.83 0.232906
10000 2.53852 2.04919 1639.72 1866.69 0.231426
10500 2.55747 2.02934 1599.92 1878.64 0.229955
11000 2.55125 1.8916 1577.11 1890.58 0.228502
11500 2.5068 1.90388 1579.48 1902.43 0.227079
12000 2.49764 1.8909 1559.75 1914.12 0.225692
12500 2.42767 1.8478 1580.06 1925.6 0.224346
13000 2.41461 1.82807 1564.19 1936.84 0.223044
13500 2.36078 1.80431 1575.51 1947.83 0.221786
14000 2.40812 1.82682 1521.75 1958.54 0.220573
14500 2.39389 1.74595 1508.73 1968.98 0.219403
15000 2.33328 1.73383 1526.62 1979.16 0.218274
15500 2.35391 1.72905 1492.31 1989.08 0.217186
16000 2.34582 1.70642 1477.02 1998.77 0.216133
16500 2.27297 1.73285 1504.14 2008.26 0.215112
17000 2.32112 1.71606 1453.29 2017.58 0.214118
17500 2.28683 1.66809 1456.45 2026.76 0.213149
18000 2.22145 1.65967 1480.11 2035.8 0.212202
18500 2.22099 1.63675 1462.14 2044.74 0.211274
19000 2.23412 1.65855 1435.68 2053.58 0.210365
19500 2.24962 1.58953 1408.47 2062.33 0.209473
20000 2.22114 1.60246 1409.63 2070.99 0.208596
20500 2.20121 1.5401 1405.76 2079.61 0.207732
21000 2.20031 1.53387 1389.62 2088.16 0.206881
21500 2.17863 1.51137 1387.47 2096.65 0.206043
22000 2.15859 1.44268 1385.02 2105.08 0.205218
22500 2.17952 1.46486 1356.02 2113.42 0.204408
23000 2.15797 1.42517 1354.72 2121.7 0.203611
23500 2.18773 1.50628 1320.14 2129.91 0.202826
24000 2.15005 1.44006 1329.83 2138.08 0.202051
24500 2.11141 1.43794 1340.11 2146.2 0.201286
25000 2.08374 1.41602 1343.56 2154.28 0.200531
25500 2.09602 1.42863 1321.26 2162.31 0.199787
26000 2.13513 1.36254 1282.03 2170.27 0.199054
26500 2.02658 1.36908 1338.9 2178.15 0.198334
27000 2.03845 1.32267 1318.13 2185.92 0.197629
27500 2.05424 1.33917 1295.15 2193.58 0.196939
28000 2.02986 1.36948 1298.08 2201.12 0.196264
28500 1.98373 1.3441 1315.52 2208.58 0.195601
29000 1.99642 1.34821 1294.83 2215.94 0.194952
29500 1.98552 1.29877 1290.11 2223.19 0.194316
30000 2.00881 1.26653 1263.55 2230.31 0.193695
30500 1.96848 1.31721 1278.08 2237.3 0.19309
31000 1.97553 1.32244 1261.84 2244.19 0.192497
31500 1.99786 1.28441 1236.24 2250.99 0.191916
32000 1.97259 1.27825 1241.8 2257.67 0.191348
32500 1.91874 1.28235 1266.04 2264.21 0.190795
33000 1.9186 1.25513 1256.01 2270.62 0.190256
33500 1.88134 1.25699 1269.99 2276.9 0.189732
34000 1.88727 1.25938 1256.16 2283.06 0.18922
34500 1.91946 1.2206 1225.63 2289.11 0.18872
35000 1.86584 1.20833 1251.08 2295.02 0.188234
35500 1.89227 1.22543 1224.55 2300.77 0.187763
36000 1.88573 1.21347 1219.8 2306.39 0.187305
36500 1.88899 1.20612 1208.95 2311.88 0.186861
37000 1.88088 1.18211 1205.7 2317.21 0.186431
37500 1.85407 1.16839 1214.86 2322.39 0.186016
38000 1.8582 1.17959 1203.97 2327.41 0.185614
38500 1.86724 1.12586 1190.51 2332.28 0.185227
39000 1.89116 1.12893 1167.36 2336.98 0.184854
39500 1.86916 1.16094 1174.03 2341.51 0.184496
40000 1.85437 1.11479 1176.69 2345.89 0.184152
40500 1.84814 1.12498 1173.8 2350.09 0.183822
41000 1.83809 1.10669 1173.63 2354.14 0.183507
41500 1.82452 1.11723 1175.75 2358.03 0.183204
42000 1.87035 1.11033 1139.65 2361.77 0.182914
42500 1.85151 1.13372 1145.25 2365.39 0.182634
43000 1.80547 1.08399 1169.22 2368.88 0.182364
43500 1.82465 1.08472 1150.84 2372.23 0.182107
44000 1.76256 1.06238 1185.47 2375.43 0.181862
44500 1.79906 1.10855 1156.06 2378.48 0.181629
45000 1.80739 1.083 1145.27 2381.41 0.181405
45500 1.77647 1.12617 1159.76 2384.21 0.181192
46000 1.75879 1.09435 1165.93 2386.92 0.180987
46500 1.75941 1.08327 1160.54 2389.5 0.180791
47000 1.80775 1.07812 1124.2 2391.97 0.180604
47500 1.73893 1.10222 1163.82 2394.33 0.180427
48000 1.75327 1.07638 1149.79 2396.58 0.180257
48500 1.75377 1.05552 1145.07 2398.72 0.180096
49000 1.7592 1.0467 1136.99 2400.73 0.179945
49500 1.74204 1.10818 1143.52 2402.63 0.179803
50000 1.76836 1.06549 1122.35 2404.44 0.179668
50500 1.77314 1.08304 1114.91 2406.16 0.179539
51000 1.768 1.08407 1114.07 2407.8 0.179417
51500 1.73448 1.05327 1131.82 2409.37 0.1793
52000 1.76102 1.07341 1110.49 2410.85 0.17919
52500 1.77814 1.04337 1095.63 2412.23 0.179088
53000 1.73172 1.04779 1121.83 2413.52 0.178992
53500 1.74795 1.04418 1107.83 2414.69 0.178905
54000 1.77137 1.04139 1088.97 2415.78 0.178824
54500 1.77152 1.05707 1085.44 2416.78 0.17875
55000 1.73655 1.01779 1104.75 2417.68 0.178684
55500 1.7032 1.05226 1122.92 2418.49 0.178624
56000 1.72307 1.03968 1106.94 2419.2 0.178571
56500 1.73595 1.03845 1095.4 2419.82 0.178526
57000 1.66945 1.01136 1135.81 2420.31 0.178489
57500 1.73549 1.02997 1090.12 2420.71 0.17846
58000 1.72584 1.01896 1093.56 2421.03 0.178436
58500 1.698 1.00586 1108.97 2421.25 0.17842
59000 1.70254 0.999605 1103.58 2421.37 0.178412
59500 1.67053 1.01981 1121.77 2421.37 0.178411
60000 1.69781 1.0032 1101.62 2421.29 0.178417
60500 1.74456 0.983403 1069.17 2421.1 0.178431
61000 1.68659 1.01001 1104.45 2420.81 0.178453
61500 1.698 1.02791 1095 2420.42 0.178481
62000 1.7034 1.01122 1089.61 2419.97 0.178514
62500 1.6372 1.05168 1130.4 2419.46 0.178552
63000 1.67661 1.00171 1103.34 2418.88 0.178595
63500 1.65961 1.04979 1112.46 2418.22 0.178644
64000 1.63239 1.03292 1128.47 2417.51 0.178696
64500 1.67163 1.00115 1101.6 2416.75 0.178752
65000 1.66435 1.01844 1104.6 2415.93 0.178813
65500 1.67163 1.00283 1098.37 2415.02 0.178881
66000 1.65741 1.02442 1106.17 2414.04 0.178953
66500 1.65923 1.02065 1103.66 2413.02 0.179029
67000 1.64471 1.05192 1111.57 2411.96 0.179108
67500 1.65986 1.02828 1100.62 2410.86 0.17919
68000 1.65833 1.02443 1100.44 2409.7 0.179275
68500 1.64569 1.11168 1107.18 2408.52 0.179363
69000 1.62265 1.06394 1121.21 2407.35 0.17945
69500 1.66159 1.03118 1094.92 2406.17 0.179538
70000 1.66637 1.01739 1090.78 2404.95 0.179629
70500 1.65161 1.01698 1099.22 2403.68 0.179724
71000 1.63499 1.03338 1108.75 2402.36 0.179823
71500 1.63304 1.02075 1109.09 2401 0.179925
72000 1.61837 1.05112 1117.75 2399.59 0.180031
72500 1.62728 1.04497 1111.12 2398.16 0.180138
73000 1.63674 1.05652 1104.04 2396.71 0.180247
73500 1.5927 1.02664 1131.88 2395.24 0.180358
74000 1.61373 1.03395 1117.25 2393.73 0.180471
74500 1.61484 1.03762 1115.81 2392.19 0.180588
75000 1.64697 1.04952 1094.31 2390.61 0.180707
75500 1.65144 1.01317 1090.75 2389 0.180829
76000 1.59942 1.05147 1123.63 2387.36 0.180953
76500 1.59002 1.02166 1129.22 2385.71 0.181078
77000 1.5947 1.04177 1125.49 2384.04 0.181205
77500 1.62887 1.03376 1102.89 2382.34 0.181334
78000 1.64607 1.03971 1091.08 2380.62 0.181466
78500 1.62108 1.04257 1106.64 2378.88 0.181598
79000 1.61853 1.03017 1107.8 2377.12 0.181732
79500 1.61442 1.07399 1109.86 2375.35 0.181868
80000 1.61183 1.04035 1111.21 2373.58 0.182004
80500 1.60132 1.0466 1117.49 2371.79 0.182141
81000 1.6203 1.03398 1104.85 2369.98 0.18228
81500 1.6042 1.06822 1114.59 2368.15 0.182421
82000 1.6274 1.05111 1099.16 2366.32 0.182562
82500 1.60773 1.0325 1111.41 2364.48 0.182704
83000 1.60989 1.05369 1109.61 2362.63 0.182847
83500 1.61368 1.00292 1107.1 2360.77 0.182991
84000 1.56537 1.05853 1137.74 2358.89 0.183137
84500 1.5896 1.04552 1121.81 2357.02 0.183282
85000 1.57735 1.04756 1129.39 2355.14 0.183428
85500 1.59424 1.07774 1118 2353.25 0.183576
86000 1.58366 1.0651 1124.59 2351.37 0.183723
86500 1.59833 1.07854 1114.56 2349.49 0.18387
87000 1.57548 1.04872 1129.08 2347.61 0.184017
87500 1.58379 1.09181 1123.37 2345.73 0.184164
88000 1.57484 1.09072 1128.9 2343.88 0.18431
88500 1.56036 1.08168 1137.93 2342.05 0.184454
89000 1.58649 1.06787 1120.63 2340.25 0.184596
89500 1.57057 1.03833 1130.59 2338.46 0.184737
90000 1.58305 1.04615 1122.16 2336.67 0.184879
90500 1.59425 1.06021 1114.4 2334.87 0.185021
91000 1.55337 1.06379 1140.42 2333.07 0.185164
91500 1.57633 1.04614 1125.23 2331.28 0.185306
92000 1.57236 1.07638 1127.35 2329.49 0.185448
92500 1.55839 1.06771 1136.07 2327.71 0.18559
93000 1.59366 1.06186 1112.92 2325.95 0.18573
93500 1.58619 1.07549 1117.18 2324.21 0.185869
94000 1.49351 1.03009 1176.85 2322.48 0.186008
94500 1.56228 1.04249 1131.83 2320.74 0.186148
95000 1.56921 1.07189 1126.82 2318.97 0.186289
95500 1.56664 1.06581 1128.21 2317.22 0.18643
96000 1.5584 1.10635 1132.97 2315.49 0.186569
96500 1.57286 1.09859 1123.06 2313.81 0.186705
97000 1.54303 1.06639 1142.12 2312.15 0.186839
97500 1.53866 1.08793 1144.44 2310.52 0.186971
98000 1.5322 1.08956 1148.09 2308.91 0.187101
98500 1.54266 1.08146 1140.7 2307.34 0.187229
99000 1.56173 1.09491 1127.64 2305.77 0.187356
99500 1.57679 1.07633 1117.42 2304.23 0.187481
100000 1.52868 1.09788 1147.92 2302.72 0.187604
100500 1.50302 1.08672 1163.97 2301.22 0.187726
101000 1.53356 1.0922 1143.41 2299.75 0.187846
101500 1.55406 1.08683 1129.61 2298.3 0.187965
102000 1.54311 1.08427 1135.87 2296.87 0.188082
102500 1.49314 1.09551 1167.46 2295.47 0.188196
103000 1.56769 1.06943 1118.45 2294.09 0.18831
103500 1.56269 1.10323 1120.91 2292.71 0.188423
104000 1.53089 1.07843 1140.83 2291.36 0.188534
104500 1.55261 1.07911 1125.89 2290.02 0.188645
105000 1.51359 1.11078 1150.35 2288.71 0.188753
105500 1.50401 1.1142 1155.71 2287.45 0.188857
106000 1.53396 1.11407 1135.45 2286.21 0.188959
106500 1.51037 1.09641 1149.85 2285.02 0.189058
107000 1.50967 1.08358 1149.41 2283.85 0.189154
107500 1.51993 1.1117 1141.63 2282.69 0.18925
108000 1.52108 1.08602 1140 2281.57 0.189343
108500 1.49039 1.1025 1158.85 2280.45 0.189436
109000 1.4847 1.09422 1161.54 2279.35 0.189528
109500 1.45467 1.09607 1180.09 2278.27 0.189617
110000 1.46558 1.11834 1171.94 2277.2 0.189706
110500 1.52533 1.08772 1132.3 2276.16 0.189794
111000 1.50756 1.12323 1142.42 2275.13 0.189879
111500 1.49126 1.08463 1152.1 2274.13 0.189962
112000 1.51999 1.09303 1132.35 2273.15 0.190045
112500 1.49217 1.07725 1149.21 2272.19 0.190125
113000 1.53711 1.08173 1118.95 2271.24 0.190204
113500 1.54423 1.05636 1113.26 2270.29 0.190284
114000 1.53052 1.07858 1120.77 2269.33 0.190364
114500 1.48783 1.08087 1147.18 2268.36 0.190446
115000 1.50305 1.10067 1136.21 2267.39 0.190527
115500 1.47566 1.06777 1152.89 2266.44 0.190607
116000 1.50064 1.10536 1135.46 2265.49 0.190687
116500 1.4717 1.12256 1152.97 2264.54 0.190767
117000 1.48308 1.10814 1144.5 2263.64 0.190843
117500 1.46363 1.07184 1156.04 2262.76 0.190917
118000 1.44042 1.09151 1169.69 2261.89 0.190991
118500 1.47944 1.08531 1143.42 2261.01 0.191065
119000 1.47958 1.10857 1142.06 2260.15 0.191138
119500 1.44192 1.10954 1165.19 2259.32 0.191208
120000 1.49541 1.06057 1129.46 2258.51 0.191276
120500 1.48686 1.09182 1133.48 2257.71 0.191344
121000 1.46853 1.09457 1144.03 2256.92 0.191411
121500 1.45256 1.06474 1153.22 2256.13 0.191478
122000 1.47071 1.08826 1140.11 2255.33 0.191546
122500 1.50131 1.08281 1119.06 2254.52 0.191615
123000 1.51316 1.08956 1110.1 2253.72 0.191683
123500 1.50386 1.15524 1114.52 2252.93 0.19175
124000 1.47313 1.08098 1133.38 2252.18 0.191814
124500 1.49992 1.11122 1114.63 2251.45 0.191877
125000 1.4498 1.13367 1145.64 2250.75 0.191936
125500 1.43834 1.05535 1152.03 2250.07 0.191994
126000 1.45666 1.09776 1138.47 2249.4 0.192051
126500 1.46516 1.10808 1131.54 2248.73 0.192108
127000 1.45869 1.0742 1134.43 2248.07 0.192165
127500 1.45063 1.07932 1138.27 2247.4 0.192222
128000 1.44135 1.07325 1142.98 2246.73 0.192279
128500 1.44825 1.11189 1136.87 2246.06 0.192337
129000 1.435 1.09148 1144.22 2245.4 0.192394
129500 1.42703 1.09078 1147.97 2244.73 0.192451
130000 1.422 1.11195 1149.8 2244.05 0.192509
130500 1.43211 1.07141 1142.07 2243.39 0.192566
131000 1.42375 1.10154 1146.1 2242.72 0.192623
131500 1.44458 1.0702 1131.33 2242.05 0.19268
132000 1.42164 1.13423 1144.62 2241.39 0.192738
132500 1.41592 1.10751 1147.06 2240.74 0.192793
133000 1.47583 1.09172 1106.85 2240.11 0.192847
133500 1.44164 1.1243 1127.37 2239.49 0.192901
134000 1.44549 1.08499 1123.64 2238.9 0.192952
134500 1.43571 1.06914 1128.56 2238.31 0.193003
135000 1.43179 1.10637 1129.46 2237.72 0.193054
135500 1.42608 1.07495 1131.83 2237.14 0.193104
136000 1.43951 1.0962 1121.58 2236.56 0.193154
136500 1.45792 1.1054 1108.31 2235.98 0.193204
137000 1.43736 1.1038 1120.23 2235.41 0.193253
137500 1.39551 1.1009 1145.87 2234.84 0.193303
138000 1.36757 1.06042 1162.78 2234.27 0.193352
138500 1.38847 1.10342 1147.51 2233.69 0.193402
139000 1.40049 1.08343 1138.4 2233.1 0.193453
139500 1.438 1.07824 1112.75 2232.51 0.193504
140000 1.41366 1.08883 1127.19 2231.91 0.193556
140500 1.40608 1.07933 1130.76 2231.32 0.193607
141000 1.39807 1.06042 1134.51 2230.71 0.19366
141500 1.39771 1.08853 1133.15 2230.08 0.193715
142000 1.43948 1.06492 1104.97 2229.44 0.193771
142500 1.43411 1.09418 1107.01 2228.79 0.193827
143000 1.41667 1.09782 1117.04 2228.13 0.193885
143500 1.3927 1.07924 1131.27 2227.48 0.193941
144000 1.38885 1.05735 1132.59 2226.82 0.193999
144500 1.36395 1.10301 1147.35 2226.15 0.194057
145000 1.3797 1.10888 1135.87 2225.48 0.194115
145500 1.41981 1.08762 1108.79 2224.84 0.194171
146000 1.39649 1.08464 1122.4 2224.22 0.194226
146500 1.39527 1.08625 1121.93 2223.6 0.19428
147000 1.37985 1.1175 1130.44 2222.97 0.194334
147500 1.38202 1.06827 1127.91 2222.36 0.194388
148000 1.3905 1.11549 1120.91 2221.75 0.194442
148500 1.37086 1.07575 1132.57 2221.15 0.194494
149000 1.34798 1.09558 1145.91 2220.55 0.194547
149500 1.3491 1.04904 1144.07 2219.93 0.1946
150000 1.35222 1.08515 1140.65 2219.29 0.194657
150500 1.37284 1.09393 1126.07 2218.64 0.194714
151000 1.38332 1.06315 1118.24 2217.98 0.194772
151500 1.33458 1.10442 1148.49 2217.31 0.194831
152000 1.31042 1.11034 1162.93 2216.65 0.194888
152500 1.33369 1.07762 1146.81 2216.02 0.194944
153000 1.34399 1.07454 1138.77 2215.38 0.195
153500 1.35209 1.05641 1132.41 2214.73 0.195058
154000 1.32724 1.08318 1147.21 2214.06 0.195117
154500 1.31604 1.09148 1153.34 2213.38 0.195177
155000 1.33473 1.1033 1140.14 2212.7 0.195237
155500 1.35686 1.11925 1124.62 2212.03 0.195296
156000 1.33101 1.10851 1140.23 2211.38 0.195353
156500 1.35286 1.03256 1125.12 2210.74 0.195409
157000 1.34651 1.08305 1127.89 2210.08 0.195468
157500 1.34236 1.09116 1129.34 2209.4 0.195529
158000 1.36634 1.07041 1112.73 2208.71 0.195589
158500 1.34709 1.07955 1124.09 2208.02 0.19565
159000 1.34501 1.08475 1124.14 2207.32 0.195713
