# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.84404 2.51688 1819.32 1728.16 0.249977
1000 2.85307 2.44559 1811.55 1728.94 0.249864
1500 2.8218 2.45843 1827.64 1730.42 0.24965
2000 2.87707 2.51322 1785.52 1732.63 0.249331
2500 2.82579 2.4843 1810.68 1735.59 0.248907
3000 2.84423 2.42896 1788.8 1739.26 0.248382
3500 2.80213 2.44013 1804.29 1743.64 0.247758
4000 2.82543 2.37876 1775.73 1748.72 0.247039
4500 2.83147 2.3026 1756.97 1754.47 0.246229
5000 2.75684 2.35582 1788.39 1760.87 0.245334
5500 2.75808 2.36634 1769.35 1767.91 0.244357
6000 2.77313 2.39002 1739.41 1775.58 0.243302
6500 2.72663 2.34597 1747.64 1783.88 0.242169
7000 2.72815 2.26237 1724.18 1792.78 0.240967
7500 2.67568 2.23389 1734.33 1802.2 0.239707
8000 2.66492 2.17416 1717.57 1812.08 0.238401
8500 2.62255 2.17853 1719.96 1822.33 0.23706
9000 2.63545 2.20061 1685.4 1832.93 0.235689
9500 2.64523 2.08592 1652.76 1843.83 0.234296
10000 2.62996 2.07507 1636.7 1854.92 0.232894
10500 2.59208 2.06444 1634.77 1866.14 0.231495
11000 2.55117 2.01212 1635.1 1877.41 0.230105
11500 2.53244 1.96917 1621.22 1888.68 0.228731
12000 2.55347 1.92515 1582.44 1899.88 0.227384
12500 2.50513 1.8912 1589.25 1910.92 0.226069
13000 2.52396 1.87732 1553.13 1921.77 0.224793
13500 2.47766 1.89433 1559.09 1932.41 0.223555
14000 2.43257 1.90553 1565.31 1942.83 0.222356
14500 2.4798 1.80391 1512.34 1953.02 0.221196
15000 2.45275 1.80685 1508.02 1962.97 0.220075
15500 2.39569 1.82243 1524.09 1972.66 0.218994
16000 2.36186 1.76785 1525.39 1982.11 0.21795
16500 2.39643 1.74433 1483.07 1991.35 0.216938
17000 2.37166 1.68362 1480.18 2000.38 0.21596
17500 2.30186 1.70663 1506.44 2009.2 0.215011
18000 2.31325 1.68063 1480.7 2017.85 0.21409
18500 2.3361 1.65273 1448.16 2026.34 0.213192
19000 2.29395 1.58012 1458.75 2034.68 0.212319
19500 2.28284 1.57784 1449.22 2042.87 0.211467
20000 2.23333 1.59439 1464.75 2050.93 0.210636
20500 2.23862 1.60513 1445.11 2058.89 0.209822
21000 2.23406 1.60314 1432 2066.77 0.209022
21500 2.27268 1.53444 1391.67 2074.58 0.208235
22000 2.266 1.5825 1380.58 2082.3 0.207463
22500 2.26865 1.55875 1363.4 2089.98 0.206701
23000 2.24103 1.60183 1365.85 2097.63 0.205947
23500 2.13778 1.53824 1417.77 2105.27 0.205199
24000 2.18197 1.50016 1374.74 2112.87 0.204461
24500 2.11453 1.55449 1403.83 2120.42 0.203733
25000 2.15154 1.44715 1366.18 2127.92 0.203015
25500 2.15152 1.46021 1352.34 2135.35 0.202309
26000 2.11789 1.49559 1360.32 2142.73 0.201612
26500 2.1278 1.41999 1340.61 2150.06 0.200925
27000 2.11109 1.41849 1338.56 2157.31 0.200249
27500 2.09485 1.42183 1336.19 2164.48 0.199586
28000 2.0929 1.41699 1324.76 2171.57 0.198934
28500 2.10768 1.3599 1303 2178.59 0.198294
29000 2.08944 1.38795 1302.58 2185.5 0.197667
29500 2.04959 1.3348 1316.75 2192.32 0.197052
30000 2.08208 1.33486 1284.12 2199.03 0.196451
30500 2.03997 1.33366 1300.23 2205.61 0.195865
31000 2.06136 1.3175 1275.52 2212.06 0.195293
31500 2.0162 1.33804 1293.82 2218.39 0.194736
32000 1.99058 1.33764 1299.7 2224.61 0.194191
32500 1.9819 1.34046 1295.06 2230.72 0.193659
33000 1.98317 1.34852 1283.95 2236.71 0.193141
33500 1.98738 1.29501 1271.36 2242.59 0.192634
34000 1.97953 1.28329 1266.79 2248.33 0.192142
34500 2.00716 1.23628 1239.75 2253.94 0.191665
35000 1.964 1.2667 1258.4 2259.39 0.191202
