# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.7686 2.48945 1836.01 1728.11 0.249984
1000 2.84521 2.48391 1784.85 1728.67 0.249903
1500 2.84065 2.47892 1784.68 1729.74 0.249748
2000 2.79881 2.44768 1807.36 1731.32 0.249521
2500 2.8044 2.40988 1798.05 1733.38 0.249224
3000 2.81062 2.44535 1786.69 1735.93 0.248858
3500 2.76265 2.49434 1808.81 1738.98 0.248422
4000 2.78158 2.42391 1786.64 1742.53 0.247916
4500 2.76659 2.51502 1784.64 1746.58 0.247341
5000 2.78797 2.41618 1758.13 1751.14 0.246697
5500 2.71909 2.45632 1788.67 1756.18 0.245989
6000 2.77049 2.35817 1740.19 1761.69 0.245219
6500 2.76718 2.28803 1726.4 1767.65 0.244392
7000 2.69242 2.26685 1757.94 1774.01 0.243516
7500 2.70455 2.32797 1732.01 1780.74 0.242595
8000 2.70284 2.28093 1714.04 1787.85 0.241631
8500 2.65093 2.20581 1728.45 1795.31 0.240628
9000 2.66691 2.31529 1697.15 1803.06 0.239593
9500 2.65679 2.19424 1682.73 1811.11 0.238528
10000 2.6052 2.18757 1694.75 1819.41 0.23744
10500 2.6067 2.16688 1672.13 1827.91 0.236336
11000 2.53046 2.12159 1699.72 1836.56 0.235223
11500 2.57494 2.07877 1649.03 1845.32 0.234106
12000 2.56296 2.07428 1634.8 1854.15 0.232991
12500 2.57243 2.05745 1606.47 1863.01 0.231883
13000 2.49678 2.10135 1633.07 1871.88 0.230784
13500 2.50398 1.97531 1607.01 1880.73 0.229699
14000 2.48982 1.93674 1595.12 1889.48 0.228635
14500 2.47663 1.93615 1582.83 1898.09 0.227597
15000 2.43 1.91342 1592.94 1906.55 0.226587
15500 2.44891 1.82385 1561.31 1914.82 0.225609
16000 2.46557 1.95767 1530.7 1922.89 0.224662
16500 2.40845 1.91244 1548.74 1930.77 0.223745
17000 2.37106 1.87468 1554.66 1938.46 0.222858
17500 2.35785 1.8577 1545.5 1945.92 0.222003
18000 2.31863 1.80595 1554.05 1953.16 0.221181
18500 2.38639 1.75057 1493.91 1960.15 0.220391
19000 2.33481 1.75812 1511.63 1966.91 0.219634
19500 2.33425 1.76363 1496.73 1973.44 0.218907
20000 2.27531 1.7499 1520.03 1979.76 0.218209
20500 2.24529 1.69466 1525.66 1985.85 0.217539
21000 2.23399 1.73928 1519.35 1991.71 0.216899
21500 2.29054 1.67053 1469.86 1997.36 0.216285
22000 2.27284 1.69861 1468.55 2002.82 0.215696
22500 2.29599 1.67736 1441.14 2008.11 0.215128
23000 2.21781 1.64979 1480.03 2013.22 0.214582
23500 2.21489 1.64573 1470.47 2018.16 0.214056
24000 2.17894 1.63601 1482.82 2022.95 0.21355
24500 2.18311 1.65321 1469.3 2027.58 0.213062
25000 2.24717 1.59962 1417.58 2032.07 0.212592
25500 2.18832 1.60141 1445.66 2036.41 0.212138
26000 2.19101 1.57078 1434.35 2040.6 0.211702
26500 2.14299 1.63034 1455.74 2044.66 0.211282
27000 2.19568 1.62056 1412.44 2048.6 0.210875
27500 2.18661 1.59175 1409.29 2052.44 0.210481
28000 2.1515 1.56076 1423.42 2056.16 0.2101
28500 2.11902 1.53139 1436.27 2059.74 0.209735
29000 2.18024 1.52695 1388.56 2063.18 0.209385
29500 2.12377 1.57188 1417.19 2066.48 0.209051
30000 2.10442 1.57028 1422.08 2069.66 0.20873
30500 2.12074 1.54941 1404.11 2072.74 0.20842
31000 2.11011 1.48868 1404.09 2075.68 0.208124
31500 2.08821 1.55383 1411.09 2078.48 0.207844
32000 2.06632 1.55933 1418.6 2081.17 0.207575
32500 2.10664 1.49502 1386.27 2083.74 0.20732
33000 2.1438 1.51517 1355.75 2086.17 0.207078
33500 2.12262 1.50372 1363.26 2088.49 0.206848
34000 2.12213 1.4869 1357.86 2090.68 0.206632
34500 2.10187 1.48791 1365.27 2092.72 0.20643
35000 2.11278 1.52475 1352.58 2094.64 0.206241
35500 2.06089 1.51524 1380.81 2096.45 0.206062
36000 2.06889 1.46576 1370.78 2098.15 0.205896
36500 2.06153 1.44452 1370.78 2099.7 0.205744
37000 2.03437 1.47546 1383.38 2101.12 0.205605
37500 2.06508 1.41724 1359.3 2102.38 0.205481
38000 2.03383 1.41149 1375.45 2103.48 0.205374
38500 2.01712 1.42515 1382.18 2104.41 0.205283
39000 2.0626 1.44674 1348.99 2105.17 0.205209
39500 2.03663 1.46085 1362.28 2105.8 0.205148
40000 2.04095 1.43815 1356.07 2106.29 0.2051
40500 2.02759 1.47962 1361.37 2106.65 0.205065
41000 1.96288 1.53204 1400.12 2106.9 0.205041
41500 1.96312 1.4602 1397.23 2107.06 0.205025
42000 1.97026 1.43789 1390.02 2107.09 0.205022
42500 2.00484 1.48358 1364.87 2107 0.205031
43000 2.03809 1.46539 1340.9 2106.79 0.205051
43500 2.02071 1.48537 1349.75 2106.47 0.205082
44000 1.99842 1.43693 1362.21 2106.05 0.205123
44500 2.03671 1.40462 1335.48 2105.5 0.205176
45000 2.03516 1.45742 1334.32 2104.81 0.205244
45500 1.98681 1.47682 1363.9 2104 0.205323
46000 1.99581 1.45959 1356.7 2103.08 0.205413
46500 1.99184 1.45386 1357.87 2102.06 0.205512
47000 1.95885 1.45354 1378.02 2100.95 0.205622
47500 1.96308 1.43115 1374.22 2099.74 0.20574
48000 2.00235 1.43297 1347.8 2098.43 0.205868
48500 1.96895 1.49116 1368.28 2097.01 0.206008
49000 1.95947 1.42286 1373.94 2095.5 0.206156
49500 1.97791 1.41231 1361.38 2093.88 0.206316
50000 1.96127 1.45586 1371.61 2092.12 0.206489
50500 1.99548 1.43671 1349.23 2090.26 0.206673
51000 1.95637 1.46436 1374.28 2088.31 0.206866
51500 1.92656 1.49358 1393.51 2086.27 0.207068
52000 1.99441 1.48412 1349.79 2084.18 0.207276
52500 1.96368 1.48355 1369.78 2082.02 0.207491
53000 1.95524 1.46058 1375.74 2079.8 0.207713
53500 1.9356 1.50792 1388.55 2077.51 0.207941
54000 1.94326 1.45193 1384.3 2075.17 0.208176
54500 1.94433 1.51407 1383.86 2072.76 0.208418
55000 1.95496 1.46025 1377.63 2070.3 0.208665
55500 1.9628 1.46385 1373.21 2067.76 0.208921
56000 1.97729 1.48238 1364.47 2065.16 0.209184
56500 1.96782 1.46569 1371.41 2062.5 0.209455
57000 1.95513 1.50242 1380.49 2059.76 0.209733
57500 1.93951 1.49567 1391.67 2057 0.210014
58000 1.9519 1.52755 1384.69 2054.21 0.2103
58500 1.97633 1.48404 1370.05 2051.4 0.210588
59000 1.94834 1.55711 1388.96 2048.54 0.210882
59500 1.94354 1.54176 1393.44 2045.69 0.211176
60000 1.95782 1.49847 1385.46 2042.84 0.211471
60500 1.96673 1.52443 1380.78 2039.96 0.211769
61000 1.90793 1.47638 1420.3 2037.06 0.212071
61500 1.96056 1.50333 1387.25 2034.11 0.212378
62000 1.93827 1.5558 1403.03 2031.17 0.212686
62500 1.90696 1.52009 1424.74 2028.23 0.212993
63000 1.94079 1.57931 1403.95 2025.31 0.213301
63500 1.98458 1.55147 1377.04 2022.42 0.213606
64000 1.9921 1.51463 1373.32 2019.54 0.21391
64500 1.9404 1.49665 1408.03 2016.65 0.214216
65000 1.98098 1.54399 1382.81 2013.77 0.214523
65500 1.95923 1.52457 1398.11 2010.9 0.214829
66000 1.97792 1.48578 1387.28 2008.04 0.215136
66500 1.95709 1.57561 1401.66 2005.18 0.215442
67000 1.96363 1.52155 1398.76 2002.35 0.215746
67500 1.94556 1.60368 1411.4 1999.54 0.216049
68000 1.96096 1.52727 1402.76 1996.77 0.216349
68500 1.94207 1.52459 1415.95 1994.02 0.216648
69000 1.95154 1.61308 1410.67 1991.29 0.216945
69500 1.93065 1.5422 1425.52 1988.61 0.217237
70000 1.9027 1.60957 1444.3 1985.97 0.217526
70500 1.93452 1.54071 1424.89 1983.37 0.217811
71000 1.93221 1.59991 1426.98 1980.8 0.218094
71500 1.9179 1.59579 1437.14 1978.28 0.218371
72000 1.94659 1.61081 1419.17 1975.83 0.218643
72500 1.91905 1.65619 1437.58 1973.44 0.218907
73000 1.90334 1.62618 1448.52 1971.14 0.219162
73500 1.88954 1.57732 1457.87 1968.92 0.21941
74000 1.8747 1.61017 1467.66 1966.73 0.219654
74500 1.87838 1.63689 1465.5 1964.59 0.219893
75000 1.94969 1.60714 1419.58 1962.54 0.220123
75500 1.9249 1.60037 1435.63 1960.55 0.220346
76000 1.94144 1.55162 1424.92 1958.61 0.220564
76500 1.91869 1.63003 1439.16 1956.71 0.220779
77000 1.89326 1.6263 1455.51 1954.86 0.220988
77500 1.92837 1.55087 1432.62 1953.07 0.221191
78000 1.91641 1.56578 1439.85 1951.3 0.221391
78500 1.92539 1.6381 1433.34 1949.56 0.221588
79000 1.91916 1.62064 1437.06 1947.88 0.22178
79500 1.88297 1.66663 1459.76 1946.26 0.221964
80000 1.88096 1.64627 1460.56 1944.71 0.222141
80500 1.89127 1.60317 1453.14 1943.23 0.22231
81000 1.90382 1.6681 1443.93 1941.8 0.222474
81500 1.87999 1.66376 1458.39 1940.44 0.22263
82000 1.87456 1.67759 1460.82 1939.15 0.222778
82500 1.9078 1.65303 1438.15 1937.92 0.222919
83000 1.87568 1.62892 1457.78 1936.76 0.223053
83500 1.87218 1.65065 1458.67 1935.65 0.223181
84000 1.8987 1.60497 1440.07 1934.6 0.223302
84500 1.88497 1.58755 1447.42 1933.57 0.223421
85000 1.93156 1.61823 1415.49 1932.56 0.223537
85500 1.81739 1.62058 1487.91 1931.59 0.22365
86000 1.82936 1.64261 1478.44 1930.63 0.223761
86500 1.85554 1.6556 1459.69 1929.72 0.223867
87000 1.87583 1.67855 1444.77 1928.86 0.223966
87500 1.88014 1.62957 1440.28 1928.07 0.224058
88000 1.84644 1.6421 1460.08 1927.32 0.224145
88500 1.84892 1.56449 1456.71 1926.6 0.224229
89000 1.80781 1.61244 1481.19 1925.9 0.224311
89500 1.80843 1.60282 1478.81 1925.21 0.224391
90000 1.83947 1.65519 1456.57 1924.54 0.224469
90500 1.84132 1.6337 1453.28 1923.9 0.224544
91000 1.82666 1.62417 1460.68 1923.3 0.224614
91500 1.85819 1.5874 1438.09 1922.72 0.224681
92000 1.82636 1.6369 1456.22 1922.17 0.224746
92500 1.84011 1.67904 1445.01 1921.65 0.224807
93000 1.81326 1.6259 1460.27 1921.17 0.224863
93500 1.81136 1.65806 1458.97 1920.73 0.224914
94000 1.79382 1.58848 1468.02 1920.35 0.224959
94500 1.81889 1.59103 1449.35 1919.97 0.225004
95000 1.77275 1.57705 1476.8 1919.6 0.225047
95500 1.80625 1.65037 1452.45 1919.24 0.225089
96000 1.79808 1.63186 1455.34 1918.92 0.225127
96500 1.78208 1.61232 1463.29 1918.6 0.225164
97000 1.7871 1.65908 1457.13 1918.32 0.225197
97500 1.7656 1.61219 1468.58 1918.07 0.225227
98000 1.78637 1.62903 1452.48 1917.82 0.225256
98500 1.80724 1.62287 1436.31 1917.59 0.225283
99000 1.80986 1.67157 1431.64 1917.39 0.225306
99500 1.76482 1.5837 1458.22 1917.23 0.225325
100000 1.79624 1.59552 1435.06 1917.07 0.225344
100500 1.81198 1.62546 1421.9 1916.9 0.225363
101000 1.81815 1.64115 1414.95 1916.75 0.225381
101500 1.74051 1.55098 1462.82 1916.61 0.225398
102000 1.77946 1.59379 1434.61 1916.44 0.225418
102500 1.75056 1.59077 1450.67 1916.26 0.225439
103000 1.75913 1.61139 1442.33 1916.09 0.225459
103500 1.72257 1.62758 1463.25 1915.95 0.225476
104000 1.73134 1.61038 1454.83 1915.82 0.225491
104500 1.73361 1.60434 1450.58 1915.71 0.225504
105000 1.74577 1.60628 1440.02 1915.6 0.225517
105500 1.74735 1.63503 1435.99 1915.49 0.225529
106000 1.72466 1.63002 1447.88 1915.42 0.225539
106500 1.72086 1.57207 1447.79 1915.35 0.225546
107000 1.73033 1.57561 1438.86 1915.28 0.225555
107500 1.74477 1.62831 1426.31 1915.21 0.225563
108000 1.72857 1.58705 1434.1 1915.14 0.225571
108500 1.69815 1.55151 1451.1 1915.06 0.225581
109000 1.79209 1.61231 1387.31 1914.95 0.225594
109500 1.74463 1.53601 1415.42 1914.84 0.225606
110000 1.73974 1.54848 1415.83 1914.7 0.225623
110500 1.71635 1.58104 1428.1 1914.52 0.225644
111000 1.67185 1.5978 1454.35 1914.32 0.225668
111500 1.67052 1.56219 1452.9 1914.11 0.225693
112000 1.70363 1.59255 1428.78 1913.88 0.225719
112500 1.74052 1.60283 1402.31 1913.66 0.225745
113000 1.7504 1.55337 1393.41 1913.44 0.225771
113500 1.70334 1.58198 1421.25 1913.22 0.225798
114000 1.63812 1.62511 1461.03 1912.98 0.225825
114500 1.67157 1.65192 1436.79 1912.78 0.225849
115000 1.69412 1.63458 1419.63 1912.6 0.225871
115500 1.6576 1.61318 1440.8 1912.45 0.225889
116000 1.65827 1.61679 1437.74 1912.3 0.225906
116500 1.63307 1.56396 1451.5 1912.17 0.225921
117000 1.71189 1.6005 1397.77 1912.02 0.225939
117500 1.67795 1.65353 1416.95 1911.87 0.225957
118000 1.67823 1.58646 1414.34 1911.73 0.225973
118500 1.6749 1.58074 1413.88 1911.58 0.225991
119000 1.64781 1.59165 1428.91 1911.42 0.22601
