# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.68335 2.40598 1761.72 1728.08 0.249989
1000 2.6631 2.33053 1773.81 1728.47 0.249933
1500 2.60888 2.32821 1806.74 1729.2 0.249827
2000 2.65479 2.45053 1773.35 1730.26 0.249673
2500 2.62881 2.38595 1786.02 1731.69 0.249467
3000 2.65404 2.34589 1764.23 1733.5 0.249206
3500 2.65998 2.34436 1753.84 1735.66 0.248897
4000 2.64159 2.35317 1758.1 1738.14 0.248542
4500 2.5951 2.3337 1779.84 1740.96 0.248138
5000 2.6161 2.36375 1756.58 1744.12 0.24769
5500 2.59128 2.36242 1762.05 1747.62 0.247193
6000 2.62942 2.28492 1725.96 1751.46 0.246652
6500 2.60143 2.30399 1731.7 1755.61 0.246069
7000 2.543 2.29624 1756.2 1760.07 0.245446
7500 2.5592 2.2417 1731.92 1764.81 0.244786
8000 2.55431 2.28749 1720.51 1769.79 0.244097
8500 2.56034 2.21345 1701.37 1775.03 0.243377
9000 2.55941 2.11402 1686.77 1780.48 0.242632
9500 2.535 2.14243 1686.73 1786.08 0.24187
10000 2.54981 2.16527 1660.48 1791.83 0.241094
10500 2.48888 2.10411 1683.24 1797.75 0.2403
11000 2.46455 2.1399 1681.64 1803.79 0.239496
11500 2.43507 2.20693 1683.08 1809.95 0.23868
12000 2.44145 2.09507 1661.3 1816.23 0.237855
12500 2.44761 2.10686 1639.44 1822.58 0.237027
13000 2.41292 2.06825 1644.22 1828.97 0.236198
13500 2.39297 2.01314 1639.62 1835.38 0.235373
14000 2.40328 2.01244 1615.7 1841.75 0.23456
14500 2.36934 1.98879 1620.39 1848.06 0.233759
15000 2.39289 1.92647 1588.27 1854.3 0.232972
15500 2.3018 2.00761 1630.23 1860.46 0.232201
16000 2.34988 1.90142 1583.12 1866.52 0.231447
16500 2.327 1.92694 1581.87 1872.43 0.230716
17000 2.28276 1.96693 1594.84 1878.2 0.230008
17500 2.29615 1.9816 1570.74 1883.84 0.229319
18000 2.26564 1.86623 1575.89 1889.35 0.22865
18500 2.22972 1.86057 1585.14 1894.68 0.228007
19000 2.26728 1.84303 1547.11 1899.8 0.227392
19500 2.24502 1.86014 1548.3 1904.71 0.226806
20000 2.25423 1.79452 1530.09 1909.4 0.226249
20500 2.21883 1.83764 1540.85 1913.86 0.225722
21000 2.22352 1.80073 1526.49 1918.09 0.225225
21500 2.20555 1.76544 1527.46 1922.07 0.224758
22000 2.21177 1.77126 1513.04 1925.8 0.224322
22500 2.18627 1.77802 1519.72 1929.29 0.223917
23000 2.15599 1.74559 1530.04 1932.53 0.223541
23500 2.15726 1.74589 1520.61 1935.53 0.223194
24000 2.14226 1.72102 1522.28 1938.28 0.222879
24500 2.13787 1.71286 1517.55 1940.76 0.222594
25000 2.14054 1.72769 1508.72 1942.98 0.222339
25500 2.11535 1.72207 1518.4 1944.97 0.222111
26000 2.10308 1.72756 1519.99 1946.75 0.221908
26500 2.12746 1.70983 1498.26 1948.33 0.221729
27000 2.13192 1.7632 1489.7 1949.68 0.221575
27500 2.15124 1.69716 1472.19 1950.85 0.221442
28000 2.13687 1.68963 1476.57 1951.82 0.221332
28500 2.13654 1.70742 1472.24 1952.59 0.221245
29000 2.14642 1.68337 1461.59 1953.14 0.221182
29500 2.07301 1.68717 1505.29 1953.48 0.221144
30000 2.10459 1.69096 1481.42 1953.61 0.22113
30500 2.10761 1.6839 1476.46 1953.54 0.221137
31000 2.10981 1.77836 1471.79 1953.27 0.221168
31500 2.11985 1.64675 1463.18 1952.84 0.221216
32000 2.1322 1.69916 1452.62 1952.22 0.221287
32500 2.1119 1.67891 1463.87 1951.42 0.221377
33000 2.0903 1.68125 1476.13 1950.43 0.221489
33500 2.07324 1.73978 1485.65 1949.27 0.221621
34000 2.10236 1.67392 1465.74 1947.97 0.221769
34500 2.06947 1.68879 1485.98 1946.5 0.221937
35000 2.09431 1.68373 1469.27 1944.85 0.222125
35500 2.06931 1.70169 1484.88 1943.04 0.222331
36000 2.08609 1.71144 1473.89 1941.08 0.222556
36500 2.08148 1.72457 1476.94 1938.97 0.222798
37000 2.07196 1.67244 1483.35 1936.72 0.223057
37500 2.04002 1.71712 1504.33 1934.32 0.223335
38000 2.08198 1.7121 1477.99 1931.77 0.223629
38500 2.0217 1.67562 1518.05 1929.09 0.223939
39000 2.04452 1.74205 1504.28 1926.28 0.224266
39500 2.03364 1.73245 1512.82 1923.36 0.224607
40000 2.07942 1.70027 1484.67 1920.33 0.224962
40500 2.05413 1.74169 1502.47 1917.2 0.225329
41000 2.07727 1.74311 1489.26 1913.97 0.225709
41500 2.0471 1.70043 1510.91 1910.65 0.226101
42000 2.06571 1.7344 1500.82 1907.24 0.226505
42500 2.01902 1.80963 1533.27 1903.78 0.226917
43000 2.03034 1.78904 1528.52 1900.29 0.227333
43500 1.98207 1.79691 1561.97 1896.76 0.227757
44000 2.0274 1.82887 1535.07 1893.17 0.228189
44500 2.02261 1.80861 1540.88 1889.54 0.228627
45000 2.01775 1.80234 1546.69 1885.91 0.229067
