# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.24423 2.21964 1722.68 1727.94 0.250008
1000 2.23237 2.18458 1730.21 1727.69 0.250044
1500 2.30141 2.21545 1684.92 1727.16 0.250121
2000 2.24202 2.15248 1722.93 1726.35 0.250239
2500 2.27425 2.23687 1701.2 1725.21 0.250404
3000 2.23045 2.26053 1728.7 1723.89 0.250596
3500 2.23613 2.17512 1724.14 1722.36 0.250819
4000 2.24464 2.19777 1717.16 1720.53 0.251085
4500 2.2166 2.1905 1734.11 1718.46 0.251388
5000 2.2046 2.20708 1740.63 1716.15 0.251726
5500 2.22646 2.26935 1724.84 1713.6 0.252101
6000 2.20579 2.22695 1736.94 1710.87 0.252503
6500 2.18591 2.21743 1748.35 1707.95 0.252934
7000 2.22231 2.165 1723.69 1704.78 0.253405
7500 2.20691 2.23336 1732.66 1701.39 0.25391
8000 2.23739 2.20444 1712.22 1697.8 0.254447
8500 2.22563 2.2249 1719.67 1693.99 0.25502
9000 2.20142 2.2282 1735.84 1690.05 0.255613
9500 2.13978 2.29992 1776.47 1686.06 0.256219
10000 2.17933 2.2751 1752.01 1682.1 0.256822
10500 2.1142 2.31056 1795.24 1678.17 0.257424
11000 2.16477 2.2401 1764.05 1674.24 0.258028
11500 2.1532 2.24747 1773.22 1670.28 0.258639
12000 2.169 2.25142 1764.81 1666.28 0.25926
12500 2.15951 2.27232 1772.78 1662.27 0.259885
13000 2.1612 2.38459 1773.65 1658.28 0.260511
13500 2.08713 2.34314 1823.81 1654.43 0.261117
14000 2.13501 2.35552 1794.48 1650.7 0.261707
14500 2.13018 2.33171 1798.9 1647.1 0.262279
15000 2.1332 2.36258 1798.04 1643.61 0.262837
15500 2.1462 2.36211 1790.17 1640.29 0.263368
16000 2.13271 2.37443 1799.1 1637.18 0.263869
16500 2.12634 2.39746 1802.43 1634.32 0.26433
17000 2.13468 2.28452 1796.04 1631.64 0.264764
17500 2.10701 2.43508 1811.92 1629.04 0.265188
18000 2.07093 2.37738 1833.51 1626.67 0.265573
18500 2.13721 2.39471 1787.59 1624.54 0.265922
19000 2.12363 2.35252 1792.75 1622.67 0.266229
19500 2.12071 2.42627 1790 1621 0.266503
20000 2.0781 2.35467 1812.92 1619.6 0.266733
20500 2.09155 2.40397 1798.36 1618.39 0.266931
21000 2.0744 2.47294 1803.03 1617.39 0.267097
21500 2.09062 2.30078 1786.13 1616.63 0.267223
22000 2.03515 2.37732 1814.55 1615.98 0.26733
22500 2.08113 2.37983 1777.09 1615.48 0.267412
23000 2.04633 2.39526 1791.41 1615.19 0.26746
