# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.29401 2.1346 1721.86 1728.41 0.249941
1000 2.26894 2.29264 1732.24 1730.57 0.249629
1500 2.28157 2.20691 1713.31 1734.93 0.249002
2000 2.29591 2.21906 1687.52 1741.5 0.248062
2500 2.24147 2.17839 1701.75 1750.18 0.246832
3000 2.2516 2.08886 1669.43 1760.9 0.24533
3500 2.1805 2.14139 1685.19 1773.55 0.24358
4000 2.21243 2.0049 1631 1788.02 0.241609
4500 2.15682 1.95212 1630.69 1804.04 0.239464
5000 2.15927 1.9511 1590.49 1821.31 0.237194
5500 2.1161 1.85576 1578.83 1839.5 0.234848
6000 2.08357 1.84176 1559.33 1858.27 0.232477
6500 2.10621 1.78961 1504.43 1877.26 0.230124
7000 2.04062 1.75303 1506.94 1896.17 0.22783
7500 2.0452 1.68848 1465.76 1914.69 0.225626
8000 1.9685 1.67935 1478.89 1932.58 0.223536
8500 1.97254 1.61419 1441.77 1949.77 0.221566
9000 1.93232 1.55339 1435.22 1966.18 0.219716
9500 1.9123 1.58265 1417.01 1981.82 0.217983
10000 1.86623 1.52119 1417.77 1996.75 0.216352
10500 1.82651 1.55083 1415.29 2011.08 0.214811
11000 1.84381 1.48875 1377.97 2024.87 0.213348
11500 1.83789 1.45954 1356.35 2038.19 0.211953
12000 1.80208 1.43636 1355.62 2051.13 0.210616
12500 1.8182 1.38188 1322.21 2063.71 0.209333
13000 1.82523 1.40875 1295.18 2075.97 0.208097
13500 1.76012 1.36683 1315.98 2087.96 0.206901
14000 1.74815 1.38817 1302.86 2099.67 0.205747
14500 1.69488 1.3457 1317.23 2111.17 0.204626
15000 1.68778 1.35463 1302.13 2122.43 0.203541
15500 1.67542 1.32663 1291.34 2133.44 0.20249
16000 1.68135 1.28411 1269.28 2144.19 0.201475
16500 1.65193 1.25122 1271.03 2154.61 0.200501
17000 1.68827 1.27713 1230.69 2164.6 0.199575
17500 1.65648 1.21493 1235.08 2174.23 0.198691
18000 1.62961 1.1819 1236.98 2183.46 0.197851
18500 1.67542 1.18533 1192.77 2192.17 0.197066
19000 1.65885 1.16215 1189.54 2200.37 0.196331
19500 1.65677 1.15946 1177.41 2208.07 0.195646
20000 1.60429 1.19354 1198.27 2215.31 0.195006
20500 1.58495 1.18247 1198.28 2222.17 0.194404
