# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.76853 2.48931 1835.96 1728.15 0.249978
1000 2.84491 2.48273 1784.48 1728.9 0.24987
1500 2.83995 2.47786 1783.65 1730.33 0.249663
2000 2.78324 2.48389 1814.5 1732.44 0.249359
2500 2.83024 2.45058 1776.52 1735.23 0.248959
3000 2.79152 2.47261 1792.13 1738.68 0.248464
3500 2.76603 2.45692 1797.31 1742.82 0.247874
4000 2.75014 2.40153 1794.61 1747.63 0.247192
4500 2.76784 2.40499 1768.55 1753.1 0.246421
5000 2.74369 2.34343 1768.22 1759.2 0.245567
5500 2.69788 2.39593 1779.98 1765.91 0.244633
6000 2.77274 2.26367 1712.68 1773.23 0.243623
6500 2.65915 2.28239 1766.22 1781.1 0.242547
7000 2.6549 2.27356 1747.56 1789.49 0.24141
7500 2.70919 2.25733 1689.52 1798.38 0.240217
8000 2.62353 2.14341 1722.08 1807.72 0.238975
8500 2.6331 2.16202 1692.39 1817.43 0.237699
9000 2.63935 2.14963 1663.4 1827.44 0.236396
9500 2.55406 2.23106 1693.18 1837.74 0.235072
10000 2.56775 2.16515 1658.37 1848.29 0.23373
10500 2.54287 2.09997 1648.75 1859.02 0.232382
11000 2.5037 2.07109 1647.89 1869.85 0.231035
11500 2.49716 2.06777 1626.32 1880.72 0.229699
12000 2.50279 1.9759 1597.5 1891.58 0.228382
12500 2.50107 1.99218 1573.87 1902.33 0.227091
13000 2.49363 1.8971 1554.34 1912.94 0.22583
13500 2.42074 1.81327 1578.81 1923.36 0.224608
14000 2.47122 1.86197 1523.63 1933.5 0.223429
14500 2.41617 1.80701 1537.3 1943.4 0.222291
15000 2.37462 1.80822 1542.97 1953.04 0.221194
15500 2.37838 1.74808 1520.2 1962.41 0.220138
16000 2.34564 1.76754 1521.33 1971.51 0.219122
16500 2.35402 1.75842 1496.38 1980.37 0.218141
17000 2.32439 1.7331 1496.46 1989.02 0.217193
17500 2.30879 1.70506 1488.38 1997.45 0.216276
18000 2.3039 1.69074 1473.8 2005.67 0.21539
18500 2.27728 1.70158 1473.63 2013.7 0.21453
19000 2.28788 1.65955 1450.04 2021.57 0.213696
19500 2.24029 1.62833 1464.52 2029.27 0.212884
20000 2.269 1.62814 1429.78 2036.84 0.212093
20500 2.24126 1.61539 1432.42 2044.27 0.211322
21000 2.19857 1.61275 1444.88 2051.57 0.210571
21500 2.17549 1.60905 1444.84 2058.77 0.209834
22000 2.1949 1.55472 1418.04 2065.87 0.209113
22500 2.20257 1.52536 1399 2072.86 0.208408
23000 2.14374 1.61671 1422.92 2079.75 0.207718
23500 2.15889 1.58277 1399.41 2086.56 0.20704
24000 2.15456 1.53253 1388.93 2093.31 0.206372
24500 2.13182 1.49873 1390.75 2099.98 0.205716
25000 2.13136 1.47439 1378.25 2106.57 0.205073
25500 2.13412 1.47577 1363.93 2113.06 0.204443
26000 2.12064 1.43499 1360.66 2119.45 0.203826
26500 2.10011 1.44211 1362.04 2125.74 0.203224
27000 2.05345 1.46363 1380.35 2131.93 0.202633
27500 2.04975 1.40675 1371.65 2138.04 0.202054
28000 2.02515 1.41586 1376.37 2144.04 0.201489
28500 2.05572 1.46118 1345.59 2149.93 0.200937
29000 2.09919 1.43286 1306.49 2155.74 0.200395
29500 2.08421 1.42698 1305.32 2161.47 0.199864
30000 2.07374 1.38424 1301.65 2167.12 0.199343
30500 2.0598 1.37716 1300.33 2172.69 0.198832
31000 2.02566 1.34508 1312.65 2178.14 0.198335
31500 2.00559 1.3215 1316.16 2183.45 0.197853
