# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.1553 2.15551 1713.25 1728.97 0.24986
1000 2.18659 2.1437 1680.92 1733.81 0.249162
1500 2.13928 2.09829 1688.75 1743.15 0.247828
2000 2.15239 2.05279 1647.54 1756.76 0.245909
2500 2.07617 1.93274 1657.04 1774.15 0.243499
3000 2.04175 1.95276 1632.2 1794.81 0.240697
3500 1.99642 1.90397 1609.18 1818.2 0.237601
4000 1.96295 1.84349 1575.2 1843.5 0.234341
4500 1.97919 1.77216 1507.39 1869.81 0.231043
5000 1.93799 1.6907 1478.74 1896.12 0.227837
5500 1.88798 1.60835 1460.31 1921.31 0.224849
6000 1.86323 1.53697 1428.43 1944.86 0.222126
6500 1.80687 1.5827 1421.76 1966.58 0.219673
7000 1.76942 1.52921 1405.59 1986.71 0.217447
7500 1.77801 1.48104 1363.58 2005.41 0.215419
8000 1.765 1.39463 1338.34 2022.86 0.213561
8500 1.76355 1.40188 1308.73 2038.97 0.211872
9000 1.69729 1.3746 1323.5 2054 0.210322
9500 1.65748 1.3402 1323.29 2067.98 0.2089
10000 1.66829 1.39472 1291.2 2081.07 0.207586
10500 1.61963 1.31732 1298.91 2093.58 0.206346
11000 1.59937 1.31642 1289.87 2105.3 0.205197
11500 1.63692 1.25085 1244.84 2116.17 0.204143
12000 1.59459 1.25267 1252.82 2126.06 0.203193
12500 1.61612 1.28079 1220.51 2134.83 0.202358
13000 1.58573 1.2058 1223.64 2142.6 0.201624
13500 1.56183 1.22833 1223.48 2149.27 0.200999
14000 1.5235 1.2481 1233.78 2154.93 0.200471
14500 1.50599 1.18804 1232.21 2159.66 0.200031
15000 1.55314 1.19237 1189.61 2163.29 0.199696
15500 1.51916 1.21773 1200.4 2166.01 0.199445
16000 1.52512 1.16765 1186.71 2167.81 0.19928
16500 1.49591 1.18694 1196.65 2168.68 0.199199
17000 1.44804 1.18767 1219.78 2168.65 0.199202
17500 1.45906 1.16078 1205.94 2167.65 0.199294
18000 1.44581 1.21558 1208.75 2165.66 0.199477
18500 1.44265 1.14095 1206.46 2162.84 0.199738
19000 1.47327 1.15769 1183 2158.99 0.200094
19500 1.43658 1.20196 1204.15 2154.25 0.200534
20000 1.45017 1.1527 1193.81 2148.88 0.201035
20500 1.4254 1.16549 1208.88 2142.74 0.201611
21000 1.42885 1.2292 1206.52 2136.03 0.202244
21500 1.41045 1.19846 1219 2129.1 0.202903
22000 1.43844 1.23008 1201.59 2121.9 0.203591
22500 1.41954 1.18708 1214.71 2114.55 0.204299
23000 1.39837 1.20893 1229.68 2106.97 0.205034
23500 1.44443 1.2398 1201.13 2099.21 0.205792
24000 1.41206 1.24509 1223.44 2091.46 0.206554
24500 1.40166 1.26067 1231.73 2083.84 0.20731
25000 1.39415 1.23929 1237.61 2076.42 0.20805
25500 1.40736 1.22187 1230.1 2068.94 0.208803
26000 1.42104 1.21789 1222.16 2061.41 0.209565
26500 1.39132 1.25003 1242.47 2053.83 0.210339
27000 1.39171 1.26704 1243.38 2046.37 0.211106
27500 1.40689 1.2681 1234.4 2039.18 0.21185
28000 1.36795 1.27267 1260.17 2032.34 0.212563
28500 1.40356 1.27151 1237.28 2025.81 0.213248
29000 1.38512 1.30292 1248.86 2019.67 0.213897
29500 1.33451 1.30003 1280.99 2013.95 0.214504
30000 1.36433 1.27824 1260.59 2008.62 0.215073
30500 1.37973 1.2886 1248.72 2003.59 0.215613
31000 1.33023 1.31549 1278.73 1998.91 0.216118
31500 1.3351 1.34008 1273.2 1994.62 0.216582
32000 1.32648 1.326 1275.78 1990.83 0.216995
32500 1.36544 1.29207 1246.89 1987.39 0.217371
33000 1.35492 1.29771 1249.71 1984.06 0.217735
33500 1.35834 1.34865 1243.14 1981 0.218071
34000 1.32378 1.28582 1261.12 1978.33 0.218366
34500 1.31779 1.28235 1260.1 1975.86 0.218639
35000 1.28171 1.32106 1278.44 1973.56 0.218894
35500 1.29596 1.3098 1264.18 1971.39 0.219135
36000 1.26463 1.30071 1279.27 1969.41 0.219356
36500 1.30151 1.32227 1249.83 1967.58 0.219559
37000 1.28491 1.33371 1254.72 1965.96 0.219739
37500 1.30016 1.29274 1238.77 1964.62 0.21989
38000 1.28888 1.30936 1239.62 1963.44 0.220022
38500 1.26926 1.25713 1245.99 1962.37 0.220142
39000 1.26692 1.30815 1240.93 1961.24 0.220269
39500 1.2623 1.27424 1237.64 1960.09 0.220398
40000 1.24732 1.2883 1241.16 1958.86 0.220537
40500 1.25345 1.34064 1230.73 1957.65 0.220673
41000 1.2546 1.2938 1223.71 1956.6 0.220791
41500 1.23623 1.3088 1229.11 1955.63 0.220901
42000 1.25956 1.31515 1207.41 1954.82 0.220992
42500 1.21999 1.32121 1225.95 1954.24 0.221057
43000 1.22621 1.30186 1214.86 1953.78 0.22111
43500 1.20798 1.30423 1219.63 1953.38 0.221155
44000 1.21965 1.23378 1205.3 1952.98 0.221201
44500 1.21337 1.32728 1202.13 1952.42 0.221264
45000 1.22708 1.29326 1186.35 1951.98 0.221314
45500 1.21376 1.33061 1187.66 1951.6 0.221357
46000 1.21897 1.22802 1177.49 1951.21 0.221401
46500 1.17568 1.29043 1198.59 1950.58 0.221472
47000 1.18332 1.2376 1187.47 1949.75 0.221567
47500 1.13257 1.24744 1214.52 1948.64 0.221693
48000 1.11376 1.23916 1221.45 1947.25 0.221852
48500 1.14179 1.24047 1198.27 1945.53 0.222048
49000 1.16244 1.21932 1180.2 1943.5 0.222279
49500 1.14145 1.27245 1189.43 1941.13 0.22255
50000 1.15099 1.24111 1179.37 1938.57 0.222844
50500 1.12765 1.27515 1190.57 1935.9 0.223152
51000 1.12055 1.24635 1191.75 1933.12 0.223473
51500 1.10437 1.26919 1199.04 1930.05 0.223829
52000 1.12291 1.23671 1184.23 1926.83 0.224202
52500 1.12532 1.25301 1179.71 1923.5 0.224591
53000 1.12142 1.30073 1179.4 1920.01 0.224999
53500 1.12278 1.25008 1176.06 1916.53 0.225408
54000 1.13664 1.3065 1164.23 1913.03 0.22582
54500 1.11219 1.28575 1177.45 1909.66 0.226218
55000 1.12586 1.27848 1165.83 1906.39 0.226606
55500 1.0958 1.29495 1182.39 1903.24 0.226981
56000 1.06688 1.34076 1198.08 1900.3 0.227332
56500 1.0739 1.28722 1190.56 1897.57 0.227659
57000 1.05468 1.28264 1199.69 1894.97 0.227972
57500 1.07392 1.33662 1183.68 1892.43 0.228278
58000 1.00665 1.3086 1223.91 1890.16 0.228553
58500 1.0336 1.34824 1202.68 1888.1 0.228802
59000 1.03757 1.3137 1196.01 1886.37 0.229012
59500 1.03794 1.28429 1191.35 1884.77 0.229206
60000 1.05143 1.28785 1178.15 1883.12 0.229406
60500 1.03614 1.28486 1183.67 1881.5 0.229604
61000 0.99312 1.26417 1207.37 1879.93 0.229796
61500 1.0307 1.31441 1178.59 1878.34 0.22999
62000 1.01906 1.35959 1181.42 1876.92 0.230165
62500 1.03682 1.23932 1165.46 1875.66 0.230319
63000 1.05176 1.24464 1151.13 1874.18 0.230501
63500 1.02963 1.31377 1160.85 1872.55 0.230702
64000 1.02866 1.29821 1157.22 1870.93 0.230901
64500 1.02454 1.29611 1155.47 1869.38 0.231092
65000 1.00475 1.30272 1163.79 1867.94 0.231271
65500 0.999845 1.32719 1162.54 1866.6 0.231436
66000 0.989683 1.30712 1164.46 1865.48 0.231575
66500 0.981546 1.29289 1164.89 1864.52 0.231695
67000 0.974463 1.30516 1164.53 1863.64 0.231805
67500 0.986284 1.31005 1151.86 1862.78 0.231912
68000 0.961922 1.30869 1162.51 1861.96 0.232013
68500 0.955423 1.28217 1161.72 1861.2 0.232108
69000 0.961557 1.32071 1152.75 1860.46 0.2322
69500 0.945267 1.25211 1158.43 1859.76 0.232288
70000 0.961271 1.3079 1142.94 1858.92 0.232393
70500 0.934683 1.25402 1155.59 1858.04 0.232503
71000 0.926007 1.26145 1156.91 1856.96 0.232639
71500 0.915694 1.26681 1159.36 1855.7 0.232796
72000 0.944245 1.28565 1136.87 1854.29 0.232973
72500 0.955342 1.28013 1125.68 1852.77 0.233164
73000 0.919019 1.2897 1145.39 1851.17 0.233366
73500 0.947841 1.28685 1123.19 1849.48 0.233579
74000 0.933263 1.28058 1128.9 1847.85 0.233785
74500 0.884616 1.31521 1156.67 1846.26 0.233986
75000 0.898065 1.29628 1144.55 1844.67 0.234189
75500 0.909707 1.30753 1133.43 1843.04 0.234395
76000 0.916842 1.33607 1125.07 1841.52 0.234588
76500 0.898859 1.26776 1133.21 1840.16 0.234762
77000 0.908798 1.36615 1122.59 1838.82 0.234933
77500 0.901839 1.27089 1123.22 1837.75 0.23507
78000 0.893775 1.35272 1123.94 1836.76 0.235197
78500 0.882274 1.31551 1127.11 1835.89 0.235308
79000 0.880144 1.25517 1124.31 1835.11 0.235408
79500 0.879772 1.31392 1120.04 1834.25 0.235519
80000 0.843487 1.26882 1139.52 1833.43 0.235624
80500 0.883966 1.24736 1109.24 1832.47 0.235747
81000 0.861072 1.29599 1119.99 1831.32 0.235895
81500 0.875582 1.25013 1107.02 1830.01 0.236064
