# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.6834 2.40612 1761.77 1728.04 0.249994
1000 2.66335 2.33146 1774.1 1728.27 0.249961
1500 2.6084 2.33141 1808.24 1728.69 0.2499
2000 2.66262 2.46155 1770.54 1729.3 0.249812
2500 2.64491 2.39231 1779.27 1730.13 0.249692
3000 2.63866 2.35885 1779.66 1731.2 0.249539
3500 2.64375 2.40116 1771.74 1732.47 0.249355
4000 2.63256 2.3539 1773.83 1733.97 0.249139
4500 2.65107 2.33744 1755.75 1735.69 0.248892
5000 2.64955 2.30286 1750.29 1737.6 0.248619
5500 2.61266 2.31899 1767.13 1739.66 0.248324
6000 2.57735 2.39155 1781.8 1741.91 0.248004
6500 2.61509 2.3372 1748.9 1744.34 0.247658
7000 2.60917 2.30139 1743.9 1746.95 0.247288
7500 2.62086 2.27692 1726.83 1749.71 0.246898
8000 2.62248 2.30894 1715.41 1752.63 0.246487
8500 2.60443 2.29807 1716.25 1755.71 0.246054
9000 2.60331 2.29111 1705.58 1758.96 0.2456
9500 2.53822 2.24224 1736.29 1762.34 0.245129
10000 2.49805 2.29207 1750.33 1765.83 0.244644
10500 2.51643 2.23511 1726.15 1769.44 0.244145
11000 2.48334 2.22613 1735.07 1773.15 0.243635
11500 2.47905 2.24435 1724.9 1776.93 0.243116
12000 2.48555 2.17961 1707.79 1780.81 0.242586
12500 2.48624 2.2045 1693.97 1784.75 0.242051
13000 2.48206 2.1734 1683.12 1788.75 0.241509
13500 2.45538 2.18082 1686.81 1792.81 0.240963
14000 2.45296 2.14229 1674.89 1796.89 0.240415
14500 2.43501 2.11065 1673.02 1800.99 0.239868
15000 2.4391 2.0559 1657.17 1805.08 0.239324
15500 2.4076 2.15032 1664 1809.14 0.238787
16000 2.3794 2.05401 1669.23 1813.17 0.238256
16500 2.38658 2.02257 1652.1 1817.12 0.237738
17000 2.36066 2.00732 1656.5 1820.97 0.237237
17500 2.40892 2.05207 1612.81 1824.7 0.236751
18000 2.37725 2.07945 1621.25 1828.35 0.236278
18500 2.36031 2.04045 1620.56 1831.92 0.235818
