# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.31127 2.20474 1743.24 1728.27 0.249961
1000 2.35775 2.1714 1709.86 1729.6 0.249769
1500 2.35987 2.15211 1701.97 1732.12 0.249406
2000 2.31828 2.23303 1718.95 1735.82 0.248873
2500 2.32891 2.21156 1698.8 1740.79 0.248164
3000 2.30762 2.19072 1696.56 1747.01 0.247279
3500 2.29714 2.12252 1684.46 1754.42 0.246236
4000 2.26912 2.09951 1680.91 1762.95 0.245045
4500 2.20865 2.08562 1696.28 1772.53 0.24372
5000 2.21708 2.05976 1664.53 1783.1 0.242276
5500 2.18847 2.01054 1655.37 1794.54 0.240731
6000 2.14803 2.01245 1652 1806.73 0.239107
6500 2.10987 1.94589 1646.4 1819.54 0.237424
7000 2.16735 1.95797 1577.59 1832.8 0.235706
7500 2.12869 1.86783 1571.58 1846.35 0.233976
8000 2.10491 1.88689 1555.12 1860 0.232259
8500 2.095 1.86 1529.68 1873.7 0.230561
9000 2.05769 1.78701 1522.84 1887.32 0.228897
9500 2.01718 1.74103 1519.74 1900.63 0.227294
10000 2.01095 1.73522 1495.13 1913.51 0.225764
10500 1.948 1.70152 1508.49 1925.95 0.224306
11000 1.93834 1.70653 1488.56 1937.87 0.222925
11500 1.91108 1.61987 1482.19 1949.23 0.221626
12000 1.91258 1.62569 1458.24 1959.94 0.220415
12500 1.88405 1.61659 1454.9 1970.07 0.219282
13000 1.86721 1.55175 1445.74 1979.65 0.21822
13500 1.84871 1.5564 1438.56 1988.66 0.217232
14000 1.88301 1.60062 1398.12 1997.14 0.216309
14500 1.81958 1.54143 1422.11 2005.2 0.21544
15000 1.84898 1.48966 1386.9 2012.82 0.214625
15500 1.83404 1.50825 1381.43 2019.96 0.213866
16000 1.83979 1.48438 1363.36 2026.62 0.213163
16500 1.83024 1.47444 1356.06 2032.85 0.212509
17000 1.78216 1.40969 1374.7 2038.68 0.211902
17500 1.80951 1.4391 1344.82 2044.07 0.211343
18000 1.76942 1.44333 1359.49 2049.07 0.210827
18500 1.78484 1.49471 1338.26 2053.71 0.210351
19000 1.7461 1.4114 1353.15 2058.06 0.209907
19500 1.75096 1.42237 1340.03 2062.05 0.2095
20000 1.73921 1.3909 1338.39 2065.7 0.20913
20500 1.77294 1.40121 1307.58 2068.95 0.208801
21000 1.72246 1.37149 1332.14 2071.82 0.208512
21500 1.77395 1.40897 1290.78 2074.28 0.208265
22000 1.73921 1.35807 1306.14 2076.37 0.208056
22500 1.68739 1.34804 1333.19 2078 0.207892
23000 1.71119 1.35469 1311.61 2079.22 0.20777
23500 1.6868 1.3613 1321.65 2080.07 0.207685
24000 1.69432 1.34098 1311.74 2080.55 0.207638
24500 1.72223 1.37153 1288.7 2080.63 0.207629
25000 1.66757 1.3573 1319.93 2080.37 0.207655
25500 1.70795 1.37221 1289.74 2079.81 0.207711
26000 1.66346 1.33211 1315 2078.91 0.207801
26500 1.66345 1.32749 1312.09 2077.6 0.207932
27000 1.67229 1.34981 1303.61 2075.95 0.208098
27500 1.6792 1.34732 1296.87 2073.98 0.208295
28000 1.65504 1.37966 1310.59 2071.68 0.208527
28500 1.65046 1.36775 1312.38 2069.11 0.208786
29000 1.64221 1.37848 1316.55 2066.27 0.209072
29500 1.62243 1.3517 1328.73 2063.2 0.209383
30000 1.63028 1.3691 1323.18 2059.91 0.209718
30500 1.61956 1.37569 1330.16 2056.41 0.210075
31000 1.61224 1.44844 1334.82 2052.76 0.210448
31500 1.62855 1.41965 1324.55 2049.02 0.210832
32000 1.63427 1.39334 1321.33 2045.21 0.211226
32500 1.62239 1.38342 1329.39 2041.23 0.211638
33000 1.62154 1.38593 1330.7 2037.07 0.212069
33500 1.61271 1.42576 1337.2 2032.78 0.212516
34000 1.62824 1.38325 1328.44 2028.39 0.212977
34500 1.63541 1.37664 1324.91 2023.9 0.21345
35000 1.63886 1.35344 1323.76 2019.25 0.213941
35500 1.59271 1.40534 1355.03 2014.43 0.214453
36000 1.61249 1.40227 1343.94 2009.52 0.214977
36500 1.62981 1.38196 1334.67 2004.55 0.21551
37000 1.61547 1.41075 1345.8 1999.52 0.216052
37500 1.63681 1.40219 1334.06 1994.44 0.216602
38000 1.61519 1.43083 1349.82 1989.35 0.217157
38500 1.60645 1.44471 1357.6 1984.28 0.217712
39000 1.62378 1.43749 1348.43 1979.24 0.218265
39500 1.63128 1.45753 1345.34 1974.22 0.218821
40000 1.63104 1.46239 1347.4 1969.26 0.219372
40500 1.62893 1.53095 1350.5 1964.44 0.21991
41000 1.64538 1.45119 1341.65 1959.8 0.22043
41500 1.60151 1.49133 1371.27 1955.26 0.220943
42000 1.62347 1.51285 1358.29 1950.84 0.221443
42500 1.62561 1.52565 1357.91 1946.64 0.221921
43000 1.61561 1.46459 1365.19 1942.66 0.222376
43500 1.58704 1.51581 1383.94 1938.81 0.222818
44000 1.58529 1.51337 1385.4 1935.11 0.223244
44500 1.60413 1.4966 1373.16 1931.54 0.223656
45000 1.64551 1.58212 1345.92 1928.1 0.224055
45500 1.59366 1.49437 1379.28 1924.89 0.224428
46000 1.5532 1.49218 1404.75 1921.83 0.224786
46500 1.52421 1.44417 1422.93 1918.85 0.225134
47000 1.53354 1.54112 1415.79 1915.93 0.225478
47500 1.58184 1.52995 1383.53 1913.18 0.225803
48000 1.57733 1.58057 1384.9 1910.64 0.226102
48500 1.55908 1.53785 1395.11 1908.33 0.226376
49000 1.56992 1.55252 1386.1 1906.2 0.226629
49500 1.55404 1.49288 1394.19 1904.22 0.226864
50000 1.54908 1.48838 1395.16 1902.34 0.227089
50500 1.52205 1.59614 1409.91 1900.56 0.227302
51000 1.50577 1.50945 1417.98 1898.96 0.227493
51500 1.56528 1.48572 1376.55 1897.46 0.227673
52000 1.54082 1.56714 1389 1896.04 0.227843
52500 1.50772 1.57628 1407.27 1894.76 0.227997
53000 1.5212 1.5634 1395.06 1893.63 0.228134
53500 1.52106 1.52438 1391.56 1892.66 0.228251
54000 1.55689 1.51307 1364.35 1891.81 0.228353
54500 1.49639 1.47936 1399.65 1890.99 0.228452
55000 1.49428 1.50555 1397.05 1890.19 0.228549
55500 1.44422 1.52347 1425.58 1889.46 0.228637
56000 1.47923 1.54616 1398.76 1888.78 0.228719
56500 1.46709 1.53293 1402.55 1888.17 0.228793
57000 1.49363 1.5715 1380.92 1887.66 0.228855
57500 1.4746 1.54447 1388.74 1887.27 0.228902
58000 1.45452 1.45916 1397.45 1886.97 0.228939
58500 1.46439 1.58155 1386.16 1886.67 0.228975
59000 1.45356 1.49062 1388.76 1886.47 0.228999
59500 1.43938 1.48187 1393.2 1886.32 0.229017
60000 1.42288 1.50314 1399.23 1886.14 0.229039
60500 1.44232 1.44972 1382.07 1885.94 0.229063
61000 1.49067 1.44838 1346.14 1885.66 0.229098
61500 1.44329 1.45183 1372.21 1885.33 0.229138
62000 1.42621 1.52308 1378.73 1884.95 0.229184
62500 1.41394 1.44655 1382.61 1884.58 0.229228
63000 1.43346 1.46729 1365.58 1884.17 0.229279
63500 1.37062 1.51337 1401.93 1883.73 0.229333
64000 1.40789 1.4988 1373.73 1883.27 0.229389
64500 1.40346 1.53332 1372.38 1882.81 0.229444
65000 1.39972 1.4937 1370.71 1882.41 0.229493
65500 1.40889 1.52849 1360.44 1882.05 0.229537
66000 1.38343 1.48788 1372.6 1881.75 0.229573
66500 1.41743 1.49109 1346.14 1881.48 0.229606
67000 1.37394 1.44692 1370.01 1881.21 0.229639
67500 1.40879 1.43964 1343.06 1880.83 0.229685
68000 1.41172 1.41096 1337.18 1880.29 0.229752
68500 1.39036 1.43579 1347.11 1879.6 0.229836
69000 1.39443 1.43779 1340.65 1878.82 0.229932
69500 1.37001 1.46362 1352.94 1877.92 0.230042
70000 1.38933 1.51075 1336.92 1876.95 0.230161
70500 1.39898 1.50741 1327.17 1875.97 0.230281
71000 1.33785 1.40747 1363.72 1875 0.2304
71500 1.3637 1.54295 1343.39 1873.96 0.230528
72000 1.37178 1.4481 1335.18 1872.95 0.230652
72500 1.37607 1.46514 1329.1 1871.91 0.230781
73000 1.39242 1.41155 1315.32 1870.83 0.230914
73500 1.39235 1.44683 1312.12 1869.6 0.231065
74000 1.37566 1.43583 1320.14 1868.27 0.23123
74500 1.36152 1.45582 1326.48 1866.86 0.231405
75000 1.32738 1.48802 1345.88 1865.38 0.231588
75500 1.32426 1.46519 1345.58 1863.92 0.231769
76000 1.3479 1.47579 1327.8 1862.44 0.231954
76500 1.30222 1.51236 1354.9 1860.97 0.232138
77000 1.278 1.48468 1368.37 1859.53 0.232317
77500 1.26977 1.49965 1371.24 1858.11 0.232494
78000 1.29927 1.43699 1349.8 1856.68 0.232673
78500 1.31612 1.50431 1336.24 1855.19 0.232861
79000 1.29262 1.47108 1349.3 1853.69 0.233049
79500 1.25123 1.49306 1373.86 1852.16 0.233241
80000 1.26863 1.47745 1360.56 1850.67 0.233428
80500 1.26736 1.47834 1359.11 1849.18 0.233617
81000 1.29895 1.49689 1336.36 1847.67 0.233808
81500 1.30446 1.47802 1330.55 1846.17 0.233997
82000 1.24399 1.47177 1367.58 1844.69 0.234186
82500 1.27755 1.48834 1343.56 1843.2 0.234375
83000 1.25631 1.4853 1355.12 1841.72 0.234564
83500 1.29063 1.4793 1330.71 1840.24 0.234752
84000 1.26809 1.49977 1342.96 1838.75 0.234942
84500 1.25152 1.46796 1351.51 1837.29 0.235129
85000 1.25893 1.43993 1344.62 1835.8 0.235319
85500 1.28304 1.49075 1326.72 1834.25 0.235519
86000 1.27926 1.47479 1327.06 1832.71 0.235717
86500 1.24719 1.52424 1345.58 1831.21 0.23591
87000 1.23216 1.44999 1353.45 1829.75 0.236098
87500 1.21653 1.50182 1361.34 1828.29 0.236286
88000 1.22998 1.44405 1350.72 1826.85 0.236472
88500 1.26481 1.45965 1325.88 1825.37 0.236665
89000 1.28087 1.48961 1313.14 1823.85 0.236862
89500 1.23662 1.52625 1339.58 1822.35 0.237056
90000 1.24526 1.46061 1332.12 1820.89 0.237246
90500 1.24064 1.45223 1333 1819.41 0.237439
91000 1.22441 1.4886 1341.35 1817.93 0.237633
91500 1.22298 1.49174 1340.27 1816.47 0.237823
92000 1.21495 1.49018 1343.39 1815.06 0.238009
92500 1.21295 1.48164 1342.49 1813.68 0.23819
93000 1.22918 1.50481 1329.79 1812.31 0.23837
93500 1.19012 1.51715 1352.78 1810.96 0.238547
94000 1.19726 1.51642 1346.08 1809.66 0.238719
94500 1.22316 1.52032 1326.97 1808.42 0.238882
95000 1.21056 1.46157 1332.89 1807.26 0.239036
95500 1.21749 1.53196 1325.64 1806.12 0.239187
96000 1.21517 1.48827 1324.69 1805.04 0.239329
96500 1.17149 1.53027 1350.29 1803.98 0.239471
97000 1.22048 1.48056 1316.11 1802.94 0.239608
97500 1.21782 1.50366 1314.96 1801.94 0.239742
98000 1.22387 1.47271 1308.47 1800.93 0.239876
98500 1.14494 1.47395 1357.01 1799.93 0.240009
99000 1.19578 1.49963 1321.63 1798.92 0.240144
99500 1.18504 1.54781 1325.74 1797.95 0.240273
100000 1.16699 1.51455 1334.76 1797.06 0.240393
100500 1.20515 1.48836 1307.12 1796.2 0.240508
101000 1.18418 1.48756 1317.75 1795.34 0.240623
101500 1.16685 1.49254 1326.15 1794.46 0.240741
102000 1.1614 1.49943 1327.07 1793.58 0.240859
102500 1.17664 1.46065 1314.52 1792.7 0.240977
103000 1.14689 1.54133 1330.93 1791.81 0.241097
103500 1.14925 1.49085 1326.78 1790.96 0.241211
104000 1.15831 1.46378 1318.26 1790.13 0.241323
104500 1.18141 1.50187 1300.38 1789.26 0.24144
105000 1.16875 1.45842 1306 1788.4 0.241557
105500 1.1349 1.49676 1325.2 1787.52 0.241675
106000 1.15699 1.50788 1308.11 1786.67 0.241791
106500 1.12924 1.45214 1323.61 1785.83 0.241904
107000 1.13014 1.53626 1320.24 1784.98 0.24202
107500 1.10212 1.47207 1335.9 1784.19 0.242126
108000 1.15361 1.52163 1299.57 1783.41 0.242233
108500 1.09732 1.44346 1333.54 1782.62 0.24234
109000 1.13301 1.42746 1307.86 1781.75 0.242459
109500 1.11166 1.46301 1319.1 1780.79 0.242588
110000 1.09948 1.52399 1324.42 1779.81 0.242722
110500 1.1049 1.52722 1318.53 1778.86 0.242853
111000 1.07979 1.4986 1332.61 1777.93 0.242979
111500 1.09873 1.46315 1317.97 1777.02 0.243104
112000 1.07218 1.52078 1332.8 1776.06 0.243235
112500 1.08153 1.46497 1324.59 1775.12 0.243364
113000 1.09143 1.53823 1315.73 1774.17 0.243494
113500 1.1245 1.50148 1291.86 1773.28 0.243616
114000 1.09303 1.44442 1309.89 1772.42 0.243735
114500 1.07871 1.52938 1316.49 1771.54 0.243856
115000 1.08126 1.48313 1312.61 1770.67 0.243976
115500 1.0746 1.44999 1314.63 1769.77 0.244099
116000 1.07814 1.49136 1309.98 1768.85 0.244226
116500 1.09475 1.48234 1296.89 1767.92 0.244355
117000 1.04735 1.48532 1325.4 1766.99 0.244484
117500 1.09133 1.48477 1294.53 1766.04 0.244614
118000 1.06319 1.44523 1310.65 1765.08 0.244748
118500 1.07291 1.50233 1302.05 1764.08 0.244887
119000 1.06803 1.45962 1303.17 1763.09 0.245024
119500 1.06613 1.40377 1302.46 1762.04 0.245171
120000 1.04691 1.51874 1312.54 1760.9 0.24533
120500 1.02399 1.47173 1325.85 1759.73 0.245493
121000 1.04516 1.50936 1310.13 1758.55 0.245657
121500 1.07465 1.46264 1289.24 1757.36 0.245823
122000 1.06167 1.49483 1295.74 1756.17 0.24599
122500 1.06881 1.46908 1289.36 1754.97 0.246158
123000 1.04918 1.4674 1300.47 1753.77 0.246327
123500 1.02077 1.49273 1316.98 1752.58 0.246494
124000 1.05358 1.50702 1293.93 1751.35 0.246666
124500 1.07898 1.53071 1275.59 1750.15 0.246837
125000 1.05712 1.45249 1288.09 1749 0.246998
125500 1.04295 1.54412 1295.15 1747.88 0.247157
126000 1.00654 1.46293 1317.09 1746.81 0.247308
126500 1.02922 1.5199 1300.36 1745.74 0.247459
127000 1.03076 1.47947 1297.6 1744.66 0.247612
127500 1.06522 1.48133 1273.37 1743.59 0.247765
128000 1.04466 1.47652 1284.59 1742.54 0.247914
128500 1.03031 1.47464 1292 1741.46 0.248068
129000 1.06857 1.51146 1265.2 1740.37 0.248223
129500 1.04582 1.46151 1278.01 1739.3 0.248376
130000 1.03328 1.44318 1284.34 1738.16 0.248539
130500 1.0262 1.5156 1287.13 1736.98 0.248707
131000 1.02966 1.46881 1283.09 1735.82 0.248874
131500 1.01058 1.52501 1293.54 1734.65 0.249042
132000 1.03603 1.50235 1275.36 1733.51 0.249205
132500 1.02159 1.42922 1283.19 1732.38 0.249368
133000 1.01288 1.44443 1287 1731.2 0.249537
133500 0.993692 1.51458 1297.67 1729.98 0.249715
134000 1.00609 1.48738 1288.12 1728.76 0.249891
134500 1.01301 1.48243 1282.07 1727.55 0.250064
135000 0.98986 1.47288 1295.52 1726.34 0.25024
135500 0.996689 1.49544 1289.6 1725.1 0.25042
136000 0.977674 1.47347 1300.45 1723.88 0.250598
136500 1.02631 1.45315 1267.43 1722.61 0.250783
137000 0.99958 1.51942 1282.99 1721.31 0.250972
137500 0.976187 1.50883 1296.84 1720.02 0.25116
138000 0.990825 1.53868 1285.81 1718.79 0.25134
138500 0.980187 1.47964 1291.31 1717.6 0.251514
139000 1.0032 1.52727 1274.65 1716.39 0.251692
139500 1.03455 1.50645 1252.69 1715.22 0.251863
140000 1.01248 1.48969 1265.32 1714.07 0.252032
140500 0.997361 1.50961 1273.35 1712.92 0.252201
141000 0.959083 1.51951 1296.52 1711.8 0.252366
141500 0.946869 1.46975 1303.08 1710.69 0.25253
142000 0.960632 1.4924 1292.53 1709.56 0.252697
142500 0.973181 1.55406 1282.65 1708.45 0.252861
143000 1.01277 1.527 1255.29 1707.43 0.253012
143500 1.03277 1.55314 1240.26 1706.47 0.253154
144000 0.989807 1.5822 1266.05 1705.62 0.25328
144500 0.961963 1.54795 1281.96 1704.92 0.253385
145000 0.960012 1.51895 1281.07 1704.28 0.25348
145500 0.955658 1.45669 1281.76 1703.68 0.253569
146000 0.974769 1.55126 1266.82 1703.09 0.253656
146500 0.959361 1.50364 1274.55 1702.58 0.253733
147000 0.965105 1.53884 1268.2 1702.13 0.2538
147500 0.956929 1.55062 1270.94 1701.75 0.253857
148000 0.937227 1.50465 1281.08 1701.43 0.253905
148500 0.924344 1.48041 1286.73 1701.14 0.253947
149000 0.934202 1.5166 1277.65 1700.81 0.253996
149500 0.94723 1.56123 1266.38 1700.49 0.254044
150000 0.936106 1.52206 1270.94 1700.23 0.254084
150500 0.955128 1.55547 1255.78 1700 0.254117
151000 0.926065 1.54908 1271.69 1699.87 0.254136
151500 0.928064 1.54551 1267.41 1699.81 0.254146
152000 0.94867 1.49236 1251.06 1699.77 0.254152
152500 0.943758 1.51887 1251.14 1699.75 0.254155
153000 0.960387 1.4887 1237.3 1699.76 0.254154
153500 0.908442 1.51932 1267.72 1699.76 0.254153
154000 0.923625 1.47175 1254.97 1699.77 0.254152
154500 0.968685 1.53841 1222.38 1699.77 0.254152
155000 0.940512 1.45673 1237.69 1699.77 0.254152
155500 0.920741 1.53172 1247.31 1699.71 0.25416
156000 0.890554 1.56999 1263.86 1699.67 0.254167
156500 0.892189 1.54558 1259.89 1699.69 0.254164
157000 0.883877 1.46688 1262.46 1699.75 0.254155
157500 0.902285 1.54529 1247.27 1699.82 0.254144
158000 0.915909 1.56059 1235.24 1699.94 0.254126
158500 0.904441 1.49048 1239.52 1700.13 0.254098
159000 0.903161 1.52561 1237.06 1700.32 0.25407
159500 0.879073 1.47007 1249.55 1700.51 0.254041
160000 0.882852 1.4657 1243.91 1700.68 0.254016
160500 0.893078 1.5414 1233.98 1700.81 0.253997
161000 0.913452 1.46069 1217.88 1700.97 0.253973
161500 0.914544 1.55644 1213.63 1701.14 0.253947
162000 0.875574 1.48027 1235.9 1701.35 0.253916
162500 0.89022 1.47733 1223.24 1701.55 0.253886
163000 0.89715 1.52467 1215.36 1701.72 0.253861
163500 0.917735 1.51118 1198.84 1701.91 0.253833
164000 0.913014 1.39067 1198.98 1702.07 0.253809
164500 0.898333 1.4995 1205.25 1702.11 0.253802
165000 0.903436 1.46282 1199.15 1702.13 0.2538
165500 0.867321 1.51372 1219.57 1702.09 0.253805
166000 0.859731 1.47245 1221.85 1702.03 0.253815
166500 0.890612 1.45853 1199.18 1701.91 0.253832
167000 0.885406 1.51006 1199.73 1701.74 0.253858
167500 0.888649 1.45651 1195.11 1701.56 0.253884
168000 0.884323 1.48865 1195.25 1701.36 0.253914
168500 0.8705 1.46274 1201.79 1701.11 0.253952
169000 0.905751 1.45337 1176.52 1700.8 0.253998
169500 0.879972 1.43242 1190.94 1700.43 0.254054
170000 0.879605 1.45843 1188.92 1699.99 0.25412
170500 0.879817 1.46846 1186.64 1699.49 0.254194
171000 0.870226 1.43388 1191.03 1698.93 0.254278
171500 0.865996 1.47977 1191.81 1698.29 0.254373
172000 0.882482 1.45334 1179.28 1697.63 0.254473
172500 0.887592 1.47311 1174.03 1696.94 0.254576
173000 0.84441 1.44515 1200.36 1696.22 0.254685
173500 0.846576 1.45427 1197.42 1695.42 0.254804
174000 0.855621 1.5167 1189.83 1694.6 0.254927
174500 0.844539 1.49355 1195.6 1693.79 0.25505
175000 0.838817 1.42212 1197.93 1692.95 0.255176
175500 0.826232 1.47597 1204.62 1692.03 0.255314
176000 0.843219 1.45077 1192.39 1691.06 0.255461
176500 0.836153 1.42484 1195.83 1690.02 0.255619
177000 0.858845 1.43553 1179.95 1688.88 0.255791
177500 0.829753 1.41294 1197.96 1687.66 0.255975
178000 0.84583 1.44661 1186.72 1686.34 0.256175
178500 0.825984 1.48677 1198.85 1684.96 0.256385
179000 0.810047 1.37393 1208.89 1683.53 0.256603
179500 0.818239 1.46631 1202.89 1682 0.256838
180000 0.851867 1.47323 1180.58 1680.4 0.257081
180500 0.847093 1.44445 1183.5 1678.76 0.257333
181000 0.859337 1.45046 1175.27 1677.05 0.257595
181500 0.802481 1.39883 1212.17 1675.29 0.257866
182000 0.828877 1.51613 1194.78 1673.43 0.258152
182500 0.843631 1.50287 1185.42 1671.58 0.258438
183000 0.843049 1.4965 1185.84 1669.79 0.258716
183500 0.823561 1.48562 1198.52 1668.01 0.258991
184000 0.834607 1.48876 1191.35 1666.25 0.259265
184500 0.838268 1.51449 1188.86 1664.51 0.259536
185000 0.820701 1.5556 1200.13 1662.82 0.2598
185500 0.834007 1.47957 1191.62 1661.21 0.260051
186000 0.833391 1.54083 1191.48 1659.66 0.260294
186500 0.805077 1.5075 1209.61 1658.18 0.260527
187000 0.807103 1.52789 1207.81 1656.74 0.260753
187500 0.825705 1.5005 1195.28 1655.35 0.260972
188000 0.834137 1.45475 1189.35 1654.01 0.261183
188500 0.838278 1.48401 1185.9 1652.66 0.261396
189000 0.819167 1.43401 1197.79 1651.3 0.261612
189500 0.805477 1.49712 1206.08 1649.89 0.261836
190000 0.846822 1.55509 1178.64 1648.49 0.262058
190500 0.825988 1.45912 1191.67 1647.17 0.262268
191000 0.859624 1.50201 1169.06 1645.83 0.262482
191500 0.800296 1.45115 1207.05 1644.49 0.262696
192000 0.816249 1.5465 1196.03 1643.14 0.262911
192500 0.784336 1.56019 1216.15 1641.88 0.263114
193000 0.804602 1.50657 1202.36 1640.68 0.263305
193500 0.815512 1.46207 1194.59 1639.52 0.263491
194000 0.808026 1.51856 1198.55 1638.36 0.263678
194500 0.788082 1.50516 1210.75 1637.24 0.263858
195000 0.827231 1.47763 1184.43 1636.16 0.264033
195500 0.829332 1.50079 1182.08 1635.08 0.264207
196000 0.84835 1.60101 1168.51 1634.06 0.264372
196500 0.791396 1.53846 1204.38 1633.19 0.264513
197000 0.801463 1.57164 1196.4 1632.41 0.26464
197500 0.769714 1.55616 1215.58 1631.74 0.264748
198000 0.800206 1.53993 1194.24 1631.16 0.264842
198500 0.786896 1.56902 1201.02 1630.66 0.264923
199000 0.792245 1.45997 1195.98 1630.24 0.264991
199500 0.780247 1.51191 1201.68 1629.82 0.26506
200000 0.810017 1.49735 1180.65 1629.38 0.265132
200500 0.786999 1.47674 1193.75 1628.95 0.265202
201000 0.792838 1.55847 1187.94 1628.52 0.265272
201500 0.795154 1.52823 1184.73 1628.16 0.265331
202000 0.799778 1.56673 1179.53 1627.85 0.26538
202500 0.798678 1.52911 1178.21 1627.64 0.265415
203000 0.801059 1.55318 1174.22 1627.5 0.265438
