# Time-averaged data for fix 5
# TimeStep c_t c_pp c_en v_volume v_densidade
500 2.22166 2.175 1703.32 1728.72 0.249896
1000 2.19586 2.13013 1710.94 1732.46 0.249357
1500 2.18376 2.16413 1701.4 1739.58 0.248336
2000 2.15656 2.14667 1693.82 1750.02 0.246855
2500 2.14307 1.9878 1670.24 1763.8 0.244927
3000 2.15532 2.03096 1624.12 1780.5 0.24263
3500 2.12307 1.96467 1600.48 1799.85 0.240022
4000 2.03077 1.87162 1613.11 1821.39 0.237184
4500 1.99884 1.89654 1583.64 1844.4 0.234225
5000 1.98035 1.79936 1544.93 1868.29 0.231231
5500 1.97136 1.70147 1501.87 1892.21 0.228308
6000 1.92529 1.69306 1483.65 1915.56 0.225525
6500 1.88797 1.60868 1462.83 1938 0.222912
7000 1.8696 1.58659 1432.53 1959.24 0.220496
7500 1.79819 1.58549 1439.78 1979.21 0.21827
8000 1.79061 1.53197 1408.3 1998.06 0.216212
8500 1.75507 1.48994 1396.98 2015.97 0.21429
9000 1.78156 1.43193 1347.88 2033.09 0.212485
9500 1.77787 1.38714 1319.78 2049.53 0.210781
10000 1.75511 1.37962 1306.07 2065.31 0.209171
10500 1.71155 1.33108 1307.76 2080.46 0.207647
11000 1.75625 1.31755 1253.59 2094.95 0.206211
11500 1.69807 1.29738 1266.94 2108.96 0.204841
12000 1.65146 1.25792 1274.32 2122.43 0.203541
12500 1.64153 1.28923 1258.61 2135.32 0.202312
13000 1.60002 1.26162 1264.26 2147.76 0.201141
13500 1.61572 1.20025 1234 2159.66 0.200032
14000 1.57767 1.2455 1239.33 2170.92 0.198994
14500 1.57218 1.18542 1224.82 2181.56 0.198023
15000 1.58672 1.19552 1197.89 2191.53 0.197123
15500 1.55942 1.14606 1199.05 2200.89 0.196284
16000 1.54162 1.16649 1194.89 2209.52 0.195518
16500 1.52941 1.18857 1187.61 2217.45 0.194819
17000 1.52737 1.13811 1174.7 2224.87 0.194169
17500 1.49098 1.13551 1184.9 2231.57 0.193585
18000 1.4825 1.13937 1177.62 2237.6 0.193064
18500 1.51995 1.11143 1141.36 2242.97 0.192602
19000 1.43012 1.11887 1188.45 2247.6 0.192205
19500 1.43127 1.11402 1177.5 2251.49 0.191873
20000 1.43573 1.12653 1165.13 2254.75 0.191595
20500 1.45676 1.08463 1142.57 2257.45 0.191366
21000 1.4615 1.08566 1131.04 2259.52 0.191191
21500 1.43261 1.11348 1141.86 2260.97 0.191068
22000 1.44257 1.09412 1128.3 2261.88 0.190991
22500 1.4174 1.06069 1138.15 2262.24 0.190961
23000 1.37668 1.06445 1158.62 2261.96 0.190985
23500 1.41941 1.04776 1126.03 2260.91 0.191073
24000 1.43074 1.0719 1114.19 2259.21 0.191217
24500 1.42683 1.07864 1112.68 2257.03 0.191402
25000 1.41377 1.06291 1117.75 2254.34 0.191631
25500 1.36269 1.07094 1148.12 2251.13 0.191904
26000 1.38798 1.06025 1129.58 2247.48 0.192215
26500 1.42981 1.08309 1100.48 2243.42 0.192563
27000 1.40547 1.07761 1114.72 2238.98 0.192945
27500 1.40168 1.08496 1115.97 2234.2 0.193358
28000 1.39955 1.10128 1116.45 2229.14 0.193796
28500 1.40306 1.05968 1113.62 2223.87 0.194256
29000 1.36753 1.07231 1136.35 2218.3 0.194744
29500 1.39481 1.09726 1118.64 2212.46 0.195257
30000 1.37301 1.10788 1132.85 2206.45 0.19579
30500 1.40172 1.0963 1114.78 2200.35 0.196332
31000 1.37762 1.13902 1130.67 2194.16 0.196886
31500 1.38296 1.12637 1127.77 2188.01 0.19744
32000 1.35451 1.1281 1146.72 2181.95 0.197988
32500 1.34399 1.13402 1153.83 2175.98 0.198532
33000 1.32776 1.12614 1164.9 2170.06 0.199073
33500 1.33607 1.08411 1160 2164.18 0.199614
34000 1.3202 1.15483 1170.53 2158.25 0.200162
34500 1.35464 1.15612 1148.72 2152.51 0.200696
35000 1.31429 1.17039 1174.78 2147.05 0.201206
35500 1.34655 1.15308 1153.81 2141.73 0.201706
36000 1.32003 1.15828 1170.68 2136.62 0.202189
36500 1.35459 1.16505 1147.73 2131.76 0.20265
37000 1.31763 1.16308 1170.86 2127.14 0.20309
37500 1.33687 1.12969 1157.37 2122.71 0.203514
38000 1.28575 1.17321 1189.06 2118.36 0.203932
38500 1.30466 1.15515 1175.58 2114.18 0.204335
39000 1.31543 1.17195 1167.1 2110.15 0.204725
39500 1.32519 1.15999 1159.06 2106.32 0.205097
40000 1.28002 1.177 1186.24 2102.62 0.205458
40500 1.27082 1.1494 1190.4 2099.06 0.205807
41000 1.30348 1.16877 1167.06 2095.6 0.206146
41500 1.28681 1.15073 1175.59 2092.25 0.206476
42000 1.26757 1.17542 1185.64 2089 0.206797
42500 1.29691 1.16738 1164.14 2085.91 0.207104
43000 1.27744 1.18682 1174.04 2082.96 0.207397
43500 1.29208 1.20707 1161.51 2080.24 0.207669
44000 1.28344 1.19263 1163.94 2077.73 0.20792
44500 1.25635 1.18914 1178.09 2075.4 0.208153
45000 1.24746 1.22511 1180.31 2073.31 0.208362
45500 1.24688 1.2047 1176.66 2071.57 0.208537
46000 1.2671 1.17284 1159.48 2069.99 0.208696
46500 1.23647 1.20735 1174.95 2068.49 0.208848
47000 1.24866 1.20741 1162.68 2067.13 0.208986
47500 1.20105 1.19747 1188.95 2065.96 0.209103
48000 1.22552 1.15945 1168.66 2064.81 0.20922
48500 1.21249 1.13927 1172.56 2063.6 0.209343
49000 1.22057 1.15972 1162.88 2062.34 0.209471
