# Time-averaged data for fix 6
# TimeStep Number-of-rows
# Row c_srdf[1] c_srdf[2] c_srdf[3]
2000000 100
1 0.025 0 0
2 0.075 0 0
3 0.125 0 0
4 0.175 0 0
5 0.225 0 0
6 0.275 0 0
7 0.325 0 0
8 0.375 0 0
9 0.425 0 0
10 0.475 0 0
11 0.525 0 0
12 0.575 0 0
13 0.625 0 0
14 0.675 0 0
15 0.725 0 0
16 0.775 0 0
17 0.825 0 0
18 0.875 0 0
19 0.925 0 0
20 0.975 6.51778e-07 9.25926e-08
21 1.025 0.000643882 0.000101065
22 1.075 0.0798491 0.0138781
23 1.125 1.02823 0.208191
24 1.175 3.07598 0.842331
25 1.225 3.88777 1.71349
26 1.275 3.15708 2.47983
27 1.325 2.12309 3.03639
28 1.375 1.37021 3.4232
29 1.425 0.919626 3.70201
30 1.475 0.665752 3.91827
31 1.525 0.530485 4.10247
32 1.575 0.46448 4.27449
33 1.625 0.439964 4.44795
34 1.675 0.443379 4.63367
35 1.725 0.466031 4.84071
36 1.775 0.504588 5.07806
37 1.825 0.552516 5.3528
38 1.875 0.609608 5.67277
39 1.925 0.675812 6.04667
40 1.975 0.750514 6.48376
41 2.025 0.825347 6.98908
42 2.075 0.898617 7.56678
43 2.125 0.960676 8.21449
44 2.175 1.00927 8.92736
45 2.225 1.04674 9.70108
46 2.275 1.08264 10.5377
47 2.325 1.11124 11.4346
48 2.375 1.12223 12.3797
49 2.425 1.1083 13.3528
50 2.475 1.07394 14.335
51 2.525 1.03132 15.3167
52 2.575 0.991887 16.2986
53 2.625 0.961071 17.2873
54 2.675 0.943834 18.2956
55 2.725 0.937721 19.3351
56 2.775 0.941103 20.4171
57 2.825 0.951398 21.5506
58 2.875 0.965715 22.7423
59 2.925 0.982047 23.9967
60 2.975 0.998606 25.3163
61 3.025 1.01695 26.7056
62 3.075 1.03464 28.1662
63 3.125 1.0492 29.6959
64 3.175 1.06153 31.2936
65 3.225 1.06948 32.9543
66 3.275 1.07459 34.6751
67 3.325 1.07528 36.45
68 3.375 1.07317 38.275
69 3.425 1.06818 40.1458
70 3.475 1.06031 42.0574
71 3.525 1.05128 44.0077
72 3.575 1.04099 45.994
73 3.625 1.03066 48.0161
74 3.675 1.02104 50.0748
75 3.725 1.01197 52.1712
76 3.775 1.00556 54.3106
77 3.825 1.00006 56.495
78 3.875 0.996663 58.7293
79 3.925 0.994954 61.0176
80 3.975 0.994263 63.3631
81 4.025 0.994549 65.7686
82 4.075 0.996004 68.2378
83 4.125 0.998048 70.7732
84 4.175 0.998484 73.3716
85 4.225 0.999211 76.0346
86 4.275 0.999451 78.7616
87 4.325 0.999768 81.5537
88 4.375 0.998768 84.4078
89 4.425 0.997691 87.3244
90 4.475 0.996408 90.3034
91 4.525 0.995049 93.3453
92 4.575 0.992997 96.4483
93 4.625 0.991691 99.6153
94 4.675 0.989818 102.845
95 4.725 0.988838 106.141
96 4.775 0.98827 109.505
97 4.825 0.987522 112.937
98 4.875 0.9877 116.442
99 4.925 0.988395 120.021
100 4.975 0.9886 123.674
