# Time-averaged data for fix 9
# TimeStep c_msd[4]
42900 210.539
43000 211.036
43100 211.54
43200 212.016
43300 212.454
43400 212.946
43500 213.554
43600 214.125
43700 214.58
43800 214.967
43900 215.412
44000 215.774
44100 216.099
44200 216.563
44300 217.008
44400 217.291
44500 217.57
44600 217.91
44700 218.433
44800 218.783
44900 219.029
45000 219.327
45100 219.445
45200 219.457
45300 219.418
45400 219.472
45500 219.571
45600 219.603
45700 219.475
45800 219.498
45900 219.699
46000 219.853
46100 220.054
46200 220.401
46300 220.827
46400 221.226
46500 221.626
46600 222.043
46700 222.477
46800 222.933
46900 223.322
47000 223.386
47100 223.394
47200 223.385
47300 223.545
47400 223.81
47500 224.087
47600 224.223
47700 224.464
47800 224.875
47900 225.148
48000 225.494
48100 225.752
48200 225.981
48300 226.307
48400 226.61
48500 227.074
48600 227.549
48700 227.994
48800 228.539
48900 229.141
49000 229.504
49100 229.626
49200 229.834
49300 230.136
49400 230.452
49500 230.662
49600 230.723
49700 230.886
49800 230.972
49900 231.012
50000 231.067
50100 231.183
50200 231.424
50300 231.792
50400 232.018
50500 232.28
50600 232.555
50700 232.718
50800 233.008
50900 233.347
51000 233.712
51100 234.09
51200 234.399
51300 234.814
51400 235.369
51500 235.82
51600 236.433
51700 237.083
51800 237.65
51900 238.247
52000 238.933
52100 239.541
52200 240.115
52300 240.642
52400 241.078
52500 241.503
52600 241.847
52700 242.362
52800 242.65
52900 242.712
53000 242.734
53100 242.794
53200 242.782
53300 242.82
53400 242.888
53500 243.018
53600 243.121
53700 243.145
53800 243.215
53900 243.37
54000 243.706
54100 244.055
54200 244.285
54300 244.597
54400 245.028
54500 245.346
54600 245.606
54700 245.981
54800 246.261
54900 246.473
55000 246.941
55100 247.459
55200 247.881
55300 248.478
55400 248.955
55500 249.313
55600 249.682
55700 250.159
55800 250.623
55900 250.999
56000 251.331
56100 251.59
56200 251.807
56300 252.029
56400 252.21
56500 252.421
56600 252.592
56700 252.771
56800 253.13
56900 253.459
57000 253.799
57100 254.01
57200 254.212
57300 254.362
57400 254.567
57500 254.784
57600 254.979
57700 255.321
57800 255.703
57900 256.143
58000 256.662
58100 257.137
58200 257.643
58300 258.23
58400 258.972
58500 259.732
58600 260.332
58700 260.718
58800 261.123
58900 261.531
59000 261.894
59100 262.279
59200 262.677
59300 262.95
59400 263.162
59500 263.429
59600 263.9
59700 264.496
59800 265.133
59900 265.685
60000 266.152
60100 266.592
60200 267.083
60300 267.557
60400 267.933
60500 268.458
60600 269.11
60700 269.758
60800 270.289
60900 270.661
61000 270.987
61100 271.272
61200 271.401
61300 271.577
61400 271.692
61500 271.802
61600 271.922
61700 271.974
61800 272.103
61900 272.228
62000 272.374
62100 272.56
62200 272.915
62300 273.328
62400 273.615
62500 273.866
62600 274.195
62700 274.575
62800 274.765
62900 274.861
63000 274.911
63100 274.996
63200 275.222
63300 275.386
63400 275.543
63500 275.785
63600 276.181
63700 276.517
63800 276.879
63900 277.473
64000 277.947
64100 278.216
64200 278.369
64300 278.439
64400 278.484
64500 278.533
64600 278.499
64700 278.286
64800 278.185
64900 278.331
65000 278.622
65100 278.913
65200 279.192
65300 279.392
65400 279.58
65500 279.899
65600 280.221
65700 280.544
65800 280.874
65900 281.328
66000 281.782
66100 282.008
66200 282.145
66300 282.371
66400 282.573
66500 282.859
66600 283.11
66700 283.169
66800 283.29
66900 283.355
67000 283.415
67100 283.664
67200 283.928
67300 284.146
67400 284.312
67500 284.529
67600 284.787
67700 285.011
67800 285.313
67900 285.677
68000 285.936
68100 286.223
68200 286.627
68300 286.978
68400 287.214
68500 287.591
68600 288.075
68700 288.499
68800 288.708
68900 288.967
69000 289.332
69100 289.728
69200 290.226
69300 290.81
69400 291.332
69500 291.785
69600 292.143
69700 292.552
69800 293.078
69900 293.49
70000 293.968
70100 294.463
70200 294.724
70300 294.851
70400 295.06
70500 295.388
70600 295.673
70700 295.878
70800 295.98
70900 296.333
71000 296.827
71100 297.289
71200 297.843
71300 298.293
71400 298.655
71500 298.988
71600 299.25
71700 299.659
71800 300.049
71900 300.293
72000 300.376
72100 300.348
72200 300.251
72300 300.36
72400 300.676
72500 300.951
72600 301.196
72700 301.613
72800 301.98
72900 302.481
73000 303.019
73100 303.483
73200 304.109
73300 304.831
73400 305.31
73500 305.708
73600 306.152
73700 306.601
73800 306.971
73900 307.353
74000 307.771
74100 308.077
74200 308.543
74300 309.228
74400 309.894
74500 310.393
74600 310.899
74700 311.135
74800 311.218
74900 311.494
75000 311.943
75100 312.551
75200 313.048
75300 313.375
75400 313.623
75500 313.808
75600 313.972
75700 314.074
75800 314.311
75900 314.445
76000 314.857
76100 315.416
76200 315.623
76300 315.639
76400 315.777
76500 315.894
76600 315.976
76700 316.131
76800 316.43
76900 316.645
77000 316.731
77100 316.816
77200 316.85
77300 316.861
77400 316.969
77500 317.148
77600 317.395
77700 317.813
77800 318.421
77900 318.883
78000 319.054
78100 319.394
78200 319.853
78300 320.398
78400 320.723
78500 320.992
78600 321.251
78700 321.264
78800 321.431
78900 321.826
79000 322.201
79100 322.431
79200 322.673
79300 322.982
79400 323.355
79500 323.85
79600 324.338
79700 324.699
79800 325.079
79900 325.366
80000 325.852
80100 326.297
80200 326.648
80300 326.964
80400 327.244
80500 327.502
80600 327.879
80700 328.387
80800 329.005
80900 329.471
81000 329.787
81100 330.175
81200 330.513
81300 330.646
81400 330.81
81500 331.144
81600 331.552
81700 332.007
81800 332.406
81900 332.72
82000 333.072
82100 333.668
82200 334.419
82300 334.841
82400 335.246
82500 335.826
82600 336.119
82700 336.223
82800 336.502
82900 336.746
83000 336.896
83100 336.865
83200 336.881
83300 336.985
83400 337.065
83500 337.035
83600 336.894
83700 337.143
83800 337.48
83900 337.753
84000 338.145
84100 338.759
84200 339.157
84300 339.404
84400 339.511
84500 339.495
84600 339.353
84700 339.246
84800 339.135
84900 339.287
85000 339.432
85100 339.802
85200 340.39
85300 341.084
85400 341.665
85500 341.89
85600 342.146
85700 342.449
85800 342.832
85900 343.194
86000 343.406
86100 343.672
86200 344.068
86300 344.601
86400 345.405
86500 346.068
86600 346.83
86700 347.576
86800 347.919
86900 348.38
87000 348.941
87100 349.39
87200 349.799
87300 350.14
87400 350.488
87500 350.903
87600 351.417
87700 351.78
87800 352.01
87900 352.38
88000 352.789
88100 353.189
88200 353.715
88300 354.139
88400 354.502
88500 354.87
88600 354.953
88700 354.956
88800 354.95
88900 354.793
89000 354.752
89100 354.667
89200 354.504
89300 354.578
89400 354.8
89500 354.882
89600 355.088
89700 355.639
89800 356.288
89900 356.649
90000 357.006
90100 357.501
90200 358.183
90300 358.781
90400 359.297
90500 359.714
90600 360.282
90700 360.792
90800 361.085
90900 361.432
91000 361.637
91100 361.699
91200 361.953
91300 362.253
91400 362.369
91500 362.571
91600 363.065
91700 363.563
91800 363.86
91900 364.249
92000 364.561
92100 364.859
92200 365.063
92300 365.154
92400 365.109
92500 365.18
92600 365.33
92700 365.412
92800 365.621
92900 365.771
93000 366.109
93100 366.605
93200 367.117
93300 367.564
93400 367.963
93500 368.22
93600 368.58
93700 368.983
93800 369.406
93900 369.796
94000 370.26
94100 370.739
94200 371.194
94300 371.402
94400 371.647
94500 371.967
94600 372.504
94700 373.085
94800 373.346
94900 373.583
95000 373.81
95100 373.95
95200 374.075
95300 374.188
95400 374.313
95500 374.354
95600 374.588
95700 374.815
95800 374.862
95900 374.728
96000 374.717
96100 374.648
96200 374.592
96300 374.774
96400 374.909
96500 374.984
96600 375.04
96700 375.121
96800 375.119
96900 375.354
97000 375.864
97100 376.314
97200 376.723
97300 377.099
97400 377.549
97500 378.185
97600 378.744
97700 379.115
97800 379.351
97900 379.433
98000 379.614
98100 379.646
98200 379.766
98300 379.904
98400 380.104
98500 380.393
98600 380.608
98700 380.84
98800 381.068
98900 381.155
99000 381.046
99100 380.834
99200 380.654
99300 380.579
99400 380.461
99500 380.273
99600 380.172
99700 380.302
99800 380.649
99900 381.001
100000 381.357
100100 382.006
100200 382.519
100300 382.576
100400 382.625
100500 382.818
100600 383.211
100700 383.723
100800 383.962
100900 384.15
101000 384.313
101100 384.69
101200 385.036
101300 385.084
101400 385.267
101500 385.458
101600 385.545
101700 385.721
101800 385.69
101900 385.367
102000 385.412
102100 385.671
102200 386.015
102300 386.297
102400 386.417
102500 386.59
102600 386.789
102700 387.094
102800 387.549
102900 387.88
103000 388.227
103100 388.645
103200 389.005
103300 389.277
103400 389.87
103500 390.478
103600 391.026
103700 391.575
103800 392.041
103900 392.854
104000 393.872
104100 394.534
104200 394.987
104300 395.457
104400 395.751
104500 396.047
104600 396.279
104700 396.39
104800 396.468
104900 396.654
105000 396.893
105100 397.084
105200 397.054
105300 396.982
105400 397.08
105500 397.126
105600 397.109
105700 397.182
105800 397.275
105900 397.45
106000 397.842
106100 398.449
106200 399.11
106300 399.714
106400 400.286
106500 400.755
106600 401.081
106700 401.401
106800 401.678
106900 401.965
107000 402.337
107100 402.805
107200 403.143
107300 403.54
107400 403.985
107500 404.361
107600 404.705
107700 404.939
107800 405.328
107900 405.703
108000 405.959
108100 406.107
108200 406.147
108300 406.157
108400 406.087
108500 406.06
108600 406.268
108700 406.311
108800 406.21
108900 406.464
109000 406.815
109100 407.046
109200 407.068
109300 407.323
109400 407.575
109500 407.751
109600 408
109700 408.181
109800 408.403
109900 408.773
110000 409.146
110100 409.272
110200 409.367
110300 409.57
110400 409.697
110500 409.975
110600 410.292
110700 410.336
110800 410.52
110900 410.983
111000 411.275
111100 411.557
111200 412.081
111300 412.218
111400 412.206
111500 412.267
111600 412.384
111700 412.62
111800 412.685
111900 412.709
112000 413.065
112100 413.582
112200 414.006
112300 414.366
112400 414.622
112500 415.071
112600 415.578
112700 415.899
112800 416.158
112900 416.394
113000 416.697
113100 416.806
113200 416.937
113300 416.83
113400 416.593
113500 416.645
113600 416.843
113700 417.21
113800 417.48
113900 417.617
114000 417.696
114100 418.029
114200 418.417
114300 418.715
114400 419.048
114500 419.644
114600 420.044
114700 420.362
114800 420.834
114900 421.465
115000 422.087
115100 422.565
115200 422.872
115300 423.193
115400 423.489
115500 423.945
115600 424.486
115700 424.935
115800 425.313
115900 425.57
116000 425.942
116100 426.263
116200 426.456
116300 426.439
116400 426.624
116500 426.895
116600 426.943
116700 427.036
116800 427.059
116900 427.058
117000 427.164
117100 427.139
117200 427.228
117300 427.355
117400 427.602
117500 427.993
117600 428.433
117700 429.089
117800 429.637
117900 430.103
118000 430.488
118100 430.636
118200 430.73
118300 430.858
118400 431.006
118500 431.266
118600 431.611
118700 431.808
118800 432.005
118900 432.262
119000 432.542
119100 432.802
119200 433.112
119300 433.386
119400 433.603
119500 433.893
119600 434.104
119700 434.326
119800 434.544
119900 434.715
120000 434.984
120100 435.092
120200 435.182
120300 435.306
120400 435.367
120500 435.71
120600 436.165
120700 436.58
120800 437.115
120900 437.783
121000 438.505
121100 439.437
121200 440.242
121300 441.103
121400 442.122
121500 442.883
121600 443.387
121700 443.997
121800 444.574
121900 444.883
122000 444.991
122100 445.017
122200 445.316
