# Time-averaged data for fix 9
# TimeStep c_msd[4]
100 0.0265047
200 0.150072
300 0.352841
400 0.622311
500 0.924574
600 1.24411
700 1.59734
800 1.97352
900 2.35806
1000 2.73478
1100 3.13101
1200 3.53863
1300 3.91851
1400 4.27405
1500 4.64055
1600 5.0006
1700 5.33882
1800 5.70841
1900 6.0863
2000 6.46028
2100 6.84762
2200 7.25363
2300 7.67515
2400 8.10746
2500 8.55367
2600 8.96621
2700 9.35669
2800 9.73625
2900 10.0803
3000 10.4331
3100 10.8017
3200 11.1685
3300 11.5504
3400 11.9653
3500 12.3556
3600 12.7701
3700 13.1721
3800 13.6033
3900 13.9643
4000 14.3224
4100 14.6837
4200 15.0497
4300 15.4024
4400 15.7459
4500 16.0901
4600 16.5108
4700 16.9562
4800 17.3945
4900 17.783
5000 18.1692
5100 18.6602
5200 19.1681
5300 19.6288
5400 20.0978
5500 20.5635
5600 21.0455
5700 21.5191
5800 21.9993
5900 22.4759
6000 22.9893
6100 23.4435
6200 23.8986
6300 24.3447
6400 24.885
6500 25.4831
6600 25.9978
6700 26.4287
6800 26.8693
6900 27.2778
7000 27.6517
7100 27.9802
7200 28.293
7300 28.6416
7400 29.05
7500 29.5311
7600 30.0643
7700 30.5188
7800 30.9961
7900 31.4608
8000 31.8946
8100 32.3725
8200 32.8532
8300 33.2568
8400 33.6509
8500 34.1078
8600 34.5424
8700 34.9563
8800 35.3969
8900 35.9098
9000 36.3683
9100 36.7803
9200 37.2169
9300 37.6847
9400 38.1491
9500 38.5643
9600 39.0631
9700 39.5923
9800 40.1677
9900 40.7579
10000 41.3766
10100 42.0205
10200 42.5681
10300 43.1042
10400 43.7082
10500 44.3285
10600 44.9303
10700 45.5526
10800 46.1242
10900 46.6315
11000 47.1468
11100 47.6108
11200 48.0733
11300 48.5357
11400 48.9543
11500 49.4002
11600 49.8392
11700 50.2698
11800 50.6639
11900 51.0348
12000 51.4972
12100 52.0086
12200 52.5069
12300 53.0097
12400 53.5233
12500 54.1101
12600 54.7263
12700 55.2485
12800 55.7547
12900 56.2859
13000 56.8195
13100 57.2862
13200 57.7907
13300 58.4271
13400 59.0438
13500 59.5852
13600 60.016
13700 60.4092
13800 60.7658
13900 61.0843
14000 61.4459
14100 61.9029
14200 62.2731
14300 62.6581
14400 63.0813
14500 63.5287
14600 63.8686
14700 64.193
14800 64.6091
14900 65.0987
15000 65.5614
15100 66.0537
15200 66.5396
15300 67.0833
15400 67.6486
15500 68.0792
15600 68.5314
15700 68.9389
15800 69.361
15900 69.8614
16000 70.4588
16100 70.9732
16200 71.3888
16300 71.7589
16400 72.173
16500 72.639
16600 73.022
16700 73.3732
16800 73.6887
16900 74.035
17000 74.3609
17100 74.7266
17200 75.1711
17300 75.6036
17400 76.049
17500 76.3969
17600 76.7084
17700 76.9881
17800 77.291
17900 77.5563
18000 77.844
18100 78.1167
18200 78.3622
18300 78.6515
18400 79.0859
18500 79.5713
18600 80.0467
18700 80.5344
18800 80.9405
18900 81.3487
19000 81.9154
19100 82.4901
19200 82.9985
19300 83.4792
19400 83.9819
19500 84.3637
19600 84.5753
19700 84.8672
19800 85.2861
19900 85.6734
20000 86.0844
20100 86.6107
20200 87.1583
20300 87.6681
20400 88.2726
20500 88.9936
20600 89.5293
20700 89.8974
20800 90.3997
20900 90.9429
21000 91.3266
21100 91.6774
21200 92.0641
21300 92.4661
21400 92.8443
21500 93.2607
21600 93.7548
21700 94.3354
21800 94.9568
21900 95.4413
22000 95.7415
22100 96.0622
22200 96.5492
22300 97.1723
22400 97.7957
22500 98.4189
22600 99.1114
22700 99.8637
22800 100.474
22900 100.862
23000 101.288
23100 101.69
23200 102.073
23300 102.503
23400 102.915
23500 103.334
23600 103.806
23700 104.3
23800 104.692
23900 104.972
24000 105.239
24100 105.521
24200 105.927
24300 106.226
24400 106.594
24500 107.019
24600 107.428
24700 107.724
24800 108.154
24900 108.692
25000 109.245
25100 109.639
25200 110.017
25300 110.47
25400 110.917
25500 111.165
25600 111.376
25700 111.722
25800 112.156
25900 112.605
26000 113.108
26100 113.463
26200 113.817
26300 114.069
26400 114.301
26500 114.68
26600 114.935
26700 115.102
26800 115.456
26900 115.877
27000 116.328
27100 116.903
27200 117.51
27300 118.171
27400 118.688
27500 119.178
27600 119.743
27700 120.289
27800 120.852
27900 121.354
28000 121.772
28100 122.157
28200 122.469
28300 122.734
28400 123.094
28500 123.537
28600 124.053
28700 124.524
28800 124.957
28900 125.495
29000 125.949
29100 126.3
29200 126.615
29300 126.969
