# Time-averaged data for fix 9
# TimeStep c_msd[4]
32700 173.732
32800 174.157
32900 174.681
33000 175.251
33100 175.977
33200 176.627
33300 177.308
33400 177.937
33500 178.351
33600 178.694
33700 178.965
33800 179.167
33900 179.335
34000 179.557
34100 179.717
34200 180.019
34300 180.296
34400 180.558
34500 181.046
34600 181.653
34700 182.202
34800 182.766
34900 183.332
35000 184.03
35100 184.79
35200 185.368
35300 185.81
35400 186.378
35500 187.091
35600 187.805
35700 188.52
35800 189.203
35900 189.877
36000 190.6
36100 191.404
36200 192.153
36300 192.891
36400 193.62
36500 194.285
36600 194.838
36700 195.39
36800 195.997
36900 196.754
37000 197.555
37100 198.383
37200 199.282
37300 200.048
37400 200.672
37500 201.284
37600 201.878
37700 202.327
37800 202.907
37900 203.514
38000 203.985
38100 204.455
38200 204.74
38300 204.911
38400 205.144
38500 205.49
38600 205.852
38700 206.282
38800 206.934
38900 207.663
39000 208.22
39100 208.735
39200 209.276
39300 209.927
39400 210.754
39500 211.616
39600 212.404
39700 212.975
39800 213.591
39900 214.26
40000 215.002
40100 215.693
40200 216.219
40300 216.704
40400 217.277
40500 217.93
40600 218.671
40700 219.468
40800 220.103
40900 220.821
41000 221.555
41100 222.421
41200 223.219
41300 223.898
41400 224.693
41500 225.461
41600 225.934
41700 226.282
41800 226.649
41900 226.87
42000 227.143
42100 227.448
42200 227.688
42300 227.922
42400 228.172
42500 228.46
42600 229.009
42700 229.694
42800 230.31
42900 230.916
43000 231.316
43100 231.758
43200 232.197
43300 232.782
43400 233.573
43500 234.371
43600 235.003
43700 235.312
43800 235.681
43900 236.251
44000 236.807
44100 237.36
44200 237.996
44300 238.737
44400 239.49
44500 240.226
44600 241.009
44700 241.776
44800 242.482
44900 243.205
45000 244.067
45100 244.901
45200 245.696
45300 246.441
45400 246.935
45500 247.392
45600 247.976
45700 248.504
45800 248.899
45900 249.283
46000 249.748
46100 250.301
46200 250.74
46300 251.391
46400 252.242
46500 253.11
46600 253.932
46700 254.633
46800 255.283
46900 255.811
47000 256.28
47100 256.861
47200 257.418
47300 257.848
47400 258.331
47500 258.701
47600 259.129
47700 259.617
47800 260.14
47900 260.833
48000 261.621
48100 262.437
48200 263.216
48300 263.874
48400 264.47
48500 265.17
48600 265.799
48700 266.45
48800 266.987
48900 267.505
49000 268.122
49100 268.58
49200 268.77
49300 268.994
49400 269.397
49500 269.872
49600 270.312
49700 270.847
49800 271.394
49900 271.827
50000 272.31
50100 272.952
50200 273.495
50300 274.029
50400 274.807
50500 275.491
50600 275.922
50700 276.405
50800 276.717
50900 277.052
51000 277.518
51100 277.917
51200 278.521
51300 279.283
51400 279.813
51500 280.119
51600 280.481
51700 281.053
51800 281.527
51900 281.887
52000 282.485
52100 283.403
52200 284.482
52300 285.547
52400 286.615
52500 287.701
52600 288.766
52700 289.848
52800 290.923
52900 291.748
53000 292.331
53100 292.598
53200 293.082
53300 293.649
53400 294.181
53500 294.583
53600 295.085
53700 295.458
53800 295.817
53900 296.271
54000 296.881
54100 297.309
54200 297.545
54300 298.118
54400 298.748
54500 299.012
54600 299.366
54700 299.836
54800 300.352
54900 300.886
55000 301.468
55100 302.043
55200 302.499
55300 302.867
55400 303.207
55500 303.678
55600 304.137
55700 304.771
55800 305.314
55900 305.86
56000 306.359
56100 306.874
56200 307.347
56300 307.981
56400 308.706
56500 309.604
56600 310.394
56700 311.005
56800 311.507
56900 312.035
57000 312.683
57100 313.367
57200 313.987
57300 314.559
57400 314.979
57500 315.423
57600 315.933
57700 316.315
57800 316.725
57900 317.259
58000 317.743
58100 318.111
58200 318.352
58300 318.695
58400 319.154
58500 319.747
58600 320.151
58700 320.458
58800 320.822
58900 321.332
59000 322.009
59100 322.759
59200 323.526
59300 324.125
59400 324.803
59500 325.473
59600 326.063
59700 326.606
59800 327.208
59900 327.96
60000 328.672
60100 329.221
60200 329.539
60300 329.78
60400 330.025
60500 330.171
60600 330.466
60700 330.876
60800 331.201
60900 331.487
61000 331.732
61100 331.981
61200 332.164
61300 332.264
61400 332.284
61500 332.133
61600 332.138
61700 332.463
61800 332.932
61900 333.367
62000 333.727
62100 334.149
62200 334.872
62300 335.711
62400 336.359
62500 336.82
62600 337.303
62700 337.917
62800 338.437
62900 338.951
63000 339.43
63100 339.757
63200 340.214
63300 340.749
63400 341.039
63500 341.138
63600 341.326
63700 341.75
63800 342.014
63900 342.176
64000 342.28
64100 342.228
64200 342.414
64300 342.729
64400 342.95
64500 343.206
64600 343.443
